Dependency=ASHRAE IECC Climate Zone 2004	Dependency=Geometry Building Type RECS	Dependency=HVAC Has Zonal Electric Heating	Dependency=HVAC Heating Type	Dependency=Tenure	Option=55F	Option=60F	Option=62F	Option=65F	Option=67F	Option=68F	Option=70F	Option=72F	Option=75F	Option=76F	Option=78F	Option=80F	source_count	source_weight	fallback_count	fallback_weight
5B	Single-Family Attached	No	None	Owner	0	0.00906997	0	0.162376	0.0767043	0.189424	0.3181	0.172377	0.0719484	0	0	0	0	0	0	0
5B	Single-Family Attached	No	None	Renter	0	0.0434527	0	0.184202	0.0588567	0.302779	0.212783	0.0819043	0.0973665	0	0.0186555	0	0	0	0	0
5B	Single-Family Attached	Yes	Ducted Heat Pump	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	0	0	35	151465
5B	Single-Family Attached	Yes	Ducted Heat Pump	Owner	0	0.327688	0	0.126281	0.0827263	0.0799705	0.360839	0.0224947	0	0	0	0	0	0	23	101211
5B	Single-Family Attached	Yes	Ducted Heat Pump	Renter	0	0.0997238	0	0.0502423	0	0.241547	0.489076	0	0.119411	0	0	0	0	0	12	50253.9
5B	Single-Family Attached	Yes	Ducted Heating	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	0	0	35	151465
5B	Single-Family Attached	Yes	Ducted Heating	Owner	0	0.327688	0	0.126281	0.0827263	0.0799705	0.360839	0.0224947	0	0	0	0	0	0	23	101211
5B	Single-Family Attached	Yes	Ducted Heating	Renter	0	0.0997238	0	0.0502423	0	0.241547	0.489076	0	0.119411	0	0	0	0	0	12	50253.9
5B	Single-Family Attached	Yes	Non-Ducted Heat Pump	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	0	0	35	151465
5B	Single-Family Attached	Yes	Non-Ducted Heat Pump	Owner	0	0.327688	0	0.126281	0.0827263	0.0799705	0.360839	0.0224947	0	0	0	0	0	0	23	101211
5B	Single-Family Attached	Yes	Non-Ducted Heat Pump	Renter	0	0.0997238	0	0.0502423	0	0.241547	0.489076	0	0.119411	0	0	0	0	0	12	50253.9
5B	Single-Family Attached	Yes	Non-Ducted Heating	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	3	10855.3	35	151465
5B	Single-Family Attached	Yes	Non-Ducted Heating	Owner	0	0.327688	0	0.126281	0.0827263	0.0799705	0.360839	0.0224947	0	0	0	0	1	4854.43	23	101211
5B	Single-Family Attached	Yes	Non-Ducted Heating	Renter	0	0.0997238	0	0.0502423	0	0.241547	0.489076	0	0.119411	0	0	0	2	6000.88	12	50253.9
5B	Single-Family Attached	Yes	None	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5B	Single-Family Attached	Yes	None	Owner	0	0.00906997	0	0.162376	0.0767043	0.189424	0.3181	0.172377	0.0719484	0	0	0	0	0	0	0
5B	Single-Family Attached	Yes	None	Renter	0	0.0434527	0	0.184202	0.0588567	0.302779	0.212783	0.0819043	0.0973665	0	0.0186555	0	0	0	0	0
5B	Single-Family Detached	No	Ducted Heat Pump	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	21	99565.3	24	115506
5B	Single-Family Detached	No	Ducted Heat Pump	Owner	0	0	0.0563962	0.0449841	0.0169706	0.23126	0.319529	0.2108	0.12006	0	0	0	20	93284.2	23	109225
5B	Single-Family Detached	No	Ducted Heat Pump	Renter	0	0.0527083	0.0312714	0.0984516	0.137215	0.245767	0.242125	0.161576	0.0308849	0	0	0	1	6281.1	59	291987
5B	Single-Family Detached	No	Ducted Heating	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	581	2.75383e+06	666	3.15897e+06
5B	Single-Family Detached	No	Ducted Heating	Owner	0	0.00387961	0.0274331	0.0931577	0.0573844	0.329059	0.277018	0.152862	0.0478907	0.0053543	0.00426784	0.0016933	530	2.51482e+06	608	2.87326e+06
5B	Single-Family Detached	No	Ducted Heating	Renter	0	0.0318826	0.0319589	0.100616	0.140232	0.25117	0.247448	0.165128	0.0315639	0	0	0	51	239007	58	285706
5B	Single-Family Detached	No	Non-Ducted Heat Pump	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	3	15941.1	24	115506
5B	Single-Family Detached	No	Non-Ducted Heat Pump	Owner	0	0	0.0563962	0.0449841	0.0169706	0.23126	0.319529	0.2108	0.12006	0	0	0	3	15941.1	23	109225
5B	Single-Family Detached	No	Non-Ducted Heat Pump	Renter	0	0.0527083	0.0312714	0.0984516	0.137215	0.245767	0.242125	0.161576	0.0308849	0	0	0	0	0	59	291987
5B	Single-Family Detached	No	Non-Ducted Heating	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	85	405142	666	3.15897e+06
5B	Single-Family Detached	No	Non-Ducted Heating	Owner	0	0.00387961	0.0274331	0.0931577	0.0573844	0.329059	0.277018	0.152862	0.0478907	0.0053543	0.00426784	0.0016933	78	358443	608	2.87326e+06
5B	Single-Family Detached	No	Non-Ducted Heating	Renter	0	0.0318826	0.0319589	0.100616	0.140232	0.25117	0.247448	0.165128	0.0315639	0	0	0	7	46699	58	285706
5B	Single-Family Detached	No	None	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5B	Single-Family Detached	No	None	Owner	0	0.00873105	0.0278484	0.0935116	0.0573818	0.320757	0.279507	0.15222	0.049389	0.00504138	0.00401841	0.00159434	0	0	0	0
5B	Single-Family Detached	No	None	Renter	0	0.0395725	0.0285115	0.0951615	0.125105	0.250032	0.273311	0.147316	0.0409907	0	0	0	0	0	0	0
5B	Single-Family Detached	Yes	Ducted Heat Pump	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	0	0	24	104276
5B	Single-Family Detached	Yes	Ducted Heat Pump	Owner	0	0.224191	0	0.184905	0.121131	0.117095	0.319741	0.0329375	0	0	0	0	0	0	16	69122.4
5B	Single-Family Detached	Yes	Ducted Heat Pump	Renter	0	0.0997238	0	0.0502423	0	0.241547	0.489076	0	0.119411	0	0	0	0	0	12	50253.9
5B	Single-Family Detached	Yes	Ducted Heating	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	0	0	24	104276
5B	Single-Family Detached	Yes	Ducted Heating	Owner	0	0.224191	0	0.184905	0.121131	0.117095	0.319741	0.0329375	0	0	0	0	0	0	16	69122.4
5B	Single-Family Detached	Yes	Ducted Heating	Renter	0	0.0997238	0	0.0502423	0	0.241547	0.489076	0	0.119411	0	0	0	0	0	12	50253.9
5B	Single-Family Detached	Yes	Non-Ducted Heat Pump	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	0	0	24	104276
5B	Single-Family Detached	Yes	Non-Ducted Heat Pump	Owner	0	0.224191	0	0.184905	0.121131	0.117095	0.319741	0.0329375	0	0	0	0	0	0	16	69122.4
5B	Single-Family Detached	Yes	Non-Ducted Heat Pump	Renter	0	0.0997238	0	0.0502423	0	0.241547	0.489076	0	0.119411	0	0	0	0	0	12	50253.9
5B	Single-Family Detached	Yes	Non-Ducted Heating	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	24	104276	24	104276
5B	Single-Family Detached	Yes	Non-Ducted Heating	Owner	0	0.224191	0	0.184905	0.121131	0.117095	0.319741	0.0329375	0	0	0	0	16	69122.4	16	69122.4
5B	Single-Family Detached	Yes	Non-Ducted Heating	Renter	0	0.0997238	0	0.0502423	0	0.241547	0.489076	0	0.119411	0	0	0	8	35153.7	12	50253.9
5B	Single-Family Detached	Yes	None	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5B	Single-Family Detached	Yes	None	Owner	0	0.00873105	0.0278484	0.0935116	0.0573818	0.320757	0.279507	0.15222	0.049389	0.00504138	0.00401841	0.00159434	0	0	0	0
5B	Single-Family Detached	Yes	None	Renter	0	0.0395725	0.0285115	0.0951615	0.125105	0.250032	0.273311	0.147316	0.0409907	0	0	0	0	0	0	0
6A	Mobile Home	No	Ducted Heat Pump	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	0	0	83	320803
6A	Mobile Home	No	Ducted Heat Pump	Owner	0	0	0.011704	0.170823	0.0498287	0.1875	0.403726	0.115653	0.0494346	0	0.0113314	0	0	0	63	247667
6A	Mobile Home	No	Ducted Heat Pump	Renter	0	0	0	0.118946	0.0162024	0.270499	0.360312	0.207623	0	0	0	0.0264173	0	0	20	73135.9
6A	Mobile Home	No	Ducted Heating	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	74	290072	83	320803
6A	Mobile Home	No	Ducted Heating	Owner	0	0	0.011704	0.170823	0.0498287	0.1875	0.403726	0.115653	0.0494346	0	0.0113314	0	55	219743	63	247667
6A	Mobile Home	No	Ducted Heating	Renter	0	0	0	0.118946	0.0162024	0.270499	0.360312	0.207623	0	0	0	0.0264173	19	70329.5	20	73135.9
6A	Mobile Home	No	Non-Ducted Heat Pump	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	0	0	83	320803
6A	Mobile Home	No	Non-Ducted Heat Pump	Owner	0	0	0.011704	0.170823	0.0498287	0.1875	0.403726	0.115653	0.0494346	0	0.0113314	0	0	0	63	247667
6A	Mobile Home	No	Non-Ducted Heat Pump	Renter	0	0	0	0.118946	0.0162024	0.270499	0.360312	0.207623	0	0	0	0.0264173	0	0	20	73135.9
6A	Mobile Home	No	Non-Ducted Heating	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	9	30730.4	83	320803
6A	Mobile Home	No	Non-Ducted Heating	Owner	0	0	0.011704	0.170823	0.0498287	0.1875	0.403726	0.115653	0.0494346	0	0.0113314	0	8	27924	63	247667
6A	Mobile Home	No	Non-Ducted Heating	Renter	0	0	0	0.118946	0.0162024	0.270499	0.360312	0.207623	0	0	0	0.0264173	1	2806.41	20	73135.9
6A	Mobile Home	No	None	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6A	Mobile Home	No	None	Owner	0	0	0.011704	0.170823	0.0498287	0.1875	0.403726	0.115653	0.0494346	0	0.0113314	0	0	0	0	0
6A	Mobile Home	No	None	Renter	0	0	0	0.118946	0.0162024	0.270499	0.360312	0.207623	0	0	0	0.0264173	0	0	0	0
6A	Mobile Home	Yes	Ducted Heat Pump	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	0	0	41	153918
6A	Mobile Home	Yes	Ducted Heat Pump	Owner	0	0.00971793	0.0989057	0.102995	0.0470985	0.350994	0.251972	0.134429	0	0	0.00388815	0	0	0	37	147338
6A	Mobile Home	Yes	Ducted Heat Pump	Renter	0	0.0273609	0.0282325	0.231577	0.0306128	0.220752	0.151622	0.112437	0.14523	0.0270584	0.0251176	0	0	0	86	426576
6A	Mobile Home	Yes	Ducted Heating	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	0	0	41	153918
6A	Mobile Home	Yes	Ducted Heating	Owner	0	0.00971793	0.0989057	0.102995	0.0470985	0.350994	0.251972	0.134429	0	0	0.00388815	0	0	0	37	147338
6A	Mobile Home	Yes	Ducted Heating	Renter	0	0.0273609	0.0282325	0.231577	0.0306128	0.220752	0.151622	0.112437	0.14523	0.0270584	0.0251176	0	0	0	86	426576
6A	Mobile Home	Yes	Non-Ducted Heat Pump	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	0	0	41	153918
6A	Mobile Home	Yes	Non-Ducted Heat Pump	Owner	0	0.00971793	0.0989057	0.102995	0.0470985	0.350994	0.251972	0.134429	0	0	0.00388815	0	0	0	37	147338
6A	Mobile Home	Yes	Non-Ducted Heat Pump	Renter	0	0.0273609	0.0282325	0.231577	0.0306128	0.220752	0.151622	0.112437	0.14523	0.0270584	0.0251176	0	0	0	86	426576
6A	Mobile Home	Yes	Non-Ducted Heating	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	0	0	41	153918
6A	Mobile Home	Yes	Non-Ducted Heating	Owner	0	0.00971793	0.0989057	0.102995	0.0470985	0.350994	0.251972	0.134429	0	0	0.00388815	0	0	0	37	147338
6A	Mobile Home	Yes	Non-Ducted Heating	Renter	0	0.0273609	0.0282325	0.231577	0.0306128	0.220752	0.151622	0.112437	0.14523	0.0270584	0.0251176	0	0	0	86	426576
6A	Mobile Home	Yes	None	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6A	Mobile Home	Yes	None	Owner	0	0	0.011704	0.170823	0.0498287	0.1875	0.403726	0.115653	0.0494346	0	0.0113314	0	0	0	0	0
6A	Mobile Home	Yes	None	Renter	0	0	0	0.118946	0.0162024	0.270499	0.360312	0.207623	0	0	0	0.0264173	0	0	0	0
6A	Multi-Family with 2 - 4 Units	No	Ducted Heat Pump	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	0	0	74	406971
6A	Multi-Family with 2 - 4 Units	No	Ducted Heat Pump	Owner	0	0	0.0231044	0.0492235	0	0.290853	0.4343	0.202519	0	0	0	0	0	0	16	86690.8
6A	Multi-Family with 2 - 4 Units	No	Ducted Heat Pump	Renter	0	0.00315968	0	0.0821902	0.0719414	0.301054	0.346369	0.0619238	0.0511144	0.041552	0	0.0406956	0	0	67	383291
6A	Multi-Family with 2 - 4 Units	No	Ducted Heating	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	37	210429	74	406971
6A	Multi-Family with 2 - 4 Units	No	Ducted Heating	Owner	0	0	0.0231044	0.0492235	0	0.290853	0.4343	0.202519	0	0	0	0	1	2002.94	16	86690.8
6A	Multi-Family with 2 - 4 Units	No	Ducted Heating	Renter	0	0.00315968	0	0.0821902	0.0719414	0.301054	0.346369	0.0619238	0.0511144	0.041552	0	0.0406956	36	208426	67	383291
6A	Multi-Family with 2 - 4 Units	No	Non-Ducted Heat Pump	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	0	0	74	406971
6A	Multi-Family with 2 - 4 Units	No	Non-Ducted Heat Pump	Owner	0	0	0.0231044	0.0492235	0	0.290853	0.4343	0.202519	0	0	0	0	0	0	16	86690.8
6A	Multi-Family with 2 - 4 Units	No	Non-Ducted Heat Pump	Renter	0	0.00315968	0	0.0821902	0.0719414	0.301054	0.346369	0.0619238	0.0511144	0.041552	0	0.0406956	0	0	67	383291
6A	Multi-Family with 2 - 4 Units	No	Non-Ducted Heating	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	37	196543	74	406971
6A	Multi-Family with 2 - 4 Units	No	Non-Ducted Heating	Owner	0	0	0.0231044	0.0492235	0	0.290853	0.4343	0.202519	0	0	0	0	6	21677.7	16	86690.8
6A	Multi-Family with 2 - 4 Units	No	Non-Ducted Heating	Renter	0	0.00315968	0	0.0821902	0.0719414	0.301054	0.346369	0.0619238	0.0511144	0.041552	0	0.0406956	31	174865	67	383291
6A	Multi-Family with 2 - 4 Units	No	None	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6A	Multi-Family with 2 - 4 Units	No	None	Owner	0	0	0.0231044	0.0492235	0	0.290853	0.4343	0.202519	0	0	0	0	0	0	0	0
6A	Multi-Family with 2 - 4 Units	No	None	Renter	0	0.00458433	0.0216331	0.126497	0.0582713	0.286285	0.274682	0.0726513	0.0710536	0.0318016	0.0213945	0.0311461	0	0	0	0
6A	Multi-Family with 2 - 4 Units	Yes	Ducted Heat Pump	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	0	0	16	117518
6A	Multi-Family with 2 - 4 Units	Yes	Ducted Heat Pump	Owner	0	0.00802527	0.0816783	0.0961855	0.0555865	0.353289	0.271089	0.130935	0	0	0.00321091	0	0	0	55	178414
6A	Multi-Family with 2 - 4 Units	Yes	Ducted Heat Pump	Renter	0	0.00923087	0.0921905	0.271006	0.0136856	0.238116	0.0408709	0.107639	0.136086	0	0.0911737	0	0	0	16	117518
6A	Multi-Family with 2 - 4 Units	Yes	Ducted Heating	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	0	0	16	117518
6A	Multi-Family with 2 - 4 Units	Yes	Ducted Heating	Owner	0	0.00802527	0.0816783	0.0961855	0.0555865	0.353289	0.271089	0.130935	0	0	0.00321091	0	0	0	55	178414
6A	Multi-Family with 2 - 4 Units	Yes	Ducted Heating	Renter	0	0.00923087	0.0921905	0.271006	0.0136856	0.238116	0.0408709	0.107639	0.136086	0	0.0911737	0	0	0	16	117518
6A	Multi-Family with 2 - 4 Units	Yes	Non-Ducted Heat Pump	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	0	0	16	117518
6A	Multi-Family with 2 - 4 Units	Yes	Non-Ducted Heat Pump	Owner	0	0.00802527	0.0816783	0.0961855	0.0555865	0.353289	0.271089	0.130935	0	0	0.00321091	0	0	0	55	178414
6A	Multi-Family with 2 - 4 Units	Yes	Non-Ducted Heat Pump	Renter	0	0.00923087	0.0921905	0.271006	0.0136856	0.238116	0.0408709	0.107639	0.136086	0	0.0911737	0	0	0	16	117518
6A	Multi-Family with 2 - 4 Units	Yes	Non-Ducted Heating	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	16	117518	16	117518
6A	Multi-Family with 2 - 4 Units	Yes	Non-Ducted Heating	Owner	0	0.00802527	0.0816783	0.0961855	0.0555865	0.353289	0.271089	0.130935	0	0	0.00321091	0	0	0	55	178414
6A	Multi-Family with 2 - 4 Units	Yes	Non-Ducted Heating	Renter	0	0.00923087	0.0921905	0.271006	0.0136856	0.238116	0.0408709	0.107639	0.136086	0	0.0911737	0	16	117518	16	117518
6A	Multi-Family with 2 - 4 Units	Yes	None	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6A	Multi-Family with 2 - 4 Units	Yes	None	Owner	0	0	0.0231044	0.0492235	0	0.290853	0.4343	0.202519	0	0	0	0	0	0	0	0
6A	Multi-Family with 2 - 4 Units	Yes	None	Renter	0	0.00458433	0.0216331	0.126497	0.0582713	0.286285	0.274682	0.0726513	0.0710536	0.0318016	0.0213945	0.0311461	0	0	0	0
6A	Multi-Family with 5+ Units	No	Ducted Heat Pump	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	4	17912.3	131	846006
6A	Multi-Family with 5+ Units	No	Ducted Heat Pump	Owner	0	0	0.0231044	0.0492235	0	0.290853	0.4343	0.202519	0	0	0	0	0	0	16	86690.8
6A	Multi-Family with 5+ Units	No	Ducted Heat Pump	Renter	0	0.0324444	0.0020712	0.106704	0.0256809	0.257858	0.300755	0.154015	0.0944689	0.0198224	0	0.0061789	4	17912.3	122	782996
6A	Multi-Family with 5+ Units	No	Ducted Heating	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	82	484082	123	809469
6A	Multi-Family with 5+ Units	No	Ducted Heating	Owner	0	0	0.0231044	0.0492235	0	0.290853	0.4343	0.202519	0	0	0	0	6	37856	16	86690.8
6A	Multi-Family with 5+ Units	No	Ducted Heating	Renter	0	0.0340325	0.00217258	0.0802545	0.0253523	0.266043	0.305951	0.159828	0.0990929	0.0207927	0	0.00648134	76	446226	114	746459
6A	Multi-Family with 5+ Units	No	Non-Ducted Heat Pump	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	4	18624.8	131	846006
6A	Multi-Family with 5+ Units	No	Non-Ducted Heat Pump	Owner	0	0	0.0231044	0.0492235	0	0.290853	0.4343	0.202519	0	0	0	0	0	0	16	86690.8
6A	Multi-Family with 5+ Units	No	Non-Ducted Heat Pump	Renter	0	0.0324444	0.0020712	0.106704	0.0256809	0.257858	0.300755	0.154015	0.0944689	0.0198224	0	0.0061789	4	18624.8	122	782996
6A	Multi-Family with 5+ Units	No	Non-Ducted Heating	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	41	325387	123	809469
6A	Multi-Family with 5+ Units	No	Non-Ducted Heating	Owner	0	0	0.0231044	0.0492235	0	0.290853	0.4343	0.202519	0	0	0	0	3	25154.1	16	86690.8
6A	Multi-Family with 5+ Units	No	Non-Ducted Heating	Renter	0	0.0340325	0.00217258	0.0802545	0.0253523	0.266043	0.305951	0.159828	0.0990929	0.0207927	0	0.00648134	38	300233	114	746459
6A	Multi-Family with 5+ Units	No	None	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6A	Multi-Family with 5+ Units	No	None	Owner	0	0.000638347	0.0277635	0.052959	0.00442147	0.29582	0.421318	0.196825	0	0	0.000255403	0	0	0	0	0
6A	Multi-Family with 5+ Units	No	None	Renter	0	0.0339291	0.0016655	0.118307	0.0283511	0.250643	0.275629	0.141012	0.118229	0.0272652	0	0.00496861	0	0	0	0
6A	Multi-Family with 5+ Units	Yes	Ducted Heat Pump	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	0	0	39	241610
6A	Multi-Family with 5+ Units	Yes	Ducted Heat Pump	Owner	0	0.00802527	0.0816783	0.0961855	0.0555865	0.353289	0.271089	0.130935	0	0	0.00321091	0	0	0	55	178414
6A	Multi-Family with 5+ Units	Yes	Ducted Heat Pump	Renter	0	0.0338322	0	0.240376	0.0382429	0.200853	0.175903	0.0795302	0.182388	0.0488746	0	0	0	0	36	236165
6A	Multi-Family with 5+ Units	Yes	Ducted Heating	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	0	0	39	241610
6A	Multi-Family with 5+ Units	Yes	Ducted Heating	Owner	0	0.00802527	0.0816783	0.0961855	0.0555865	0.353289	0.271089	0.130935	0	0	0.00321091	0	0	0	55	178414
6A	Multi-Family with 5+ Units	Yes	Ducted Heating	Renter	0	0.0338322	0	0.240376	0.0382429	0.200853	0.175903	0.0795302	0.182388	0.0488746	0	0	0	0	36	236165
6A	Multi-Family with 5+ Units	Yes	Non-Ducted Heat Pump	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	0	0	39	241610
6A	Multi-Family with 5+ Units	Yes	Non-Ducted Heat Pump	Owner	0	0.00802527	0.0816783	0.0961855	0.0555865	0.353289	0.271089	0.130935	0	0	0.00321091	0	0	0	55	178414
6A	Multi-Family with 5+ Units	Yes	Non-Ducted Heat Pump	Renter	0	0.0338322	0	0.240376	0.0382429	0.200853	0.175903	0.0795302	0.182388	0.0488746	0	0	0	0	36	236165
6A	Multi-Family with 5+ Units	Yes	Non-Ducted Heating	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	39	241610	39	241610
6A	Multi-Family with 5+ Units	Yes	Non-Ducted Heating	Owner	0	0.00802527	0.0816783	0.0961855	0.0555865	0.353289	0.271089	0.130935	0	0	0.00321091	0	3	5445.08	55	178414
6A	Multi-Family with 5+ Units	Yes	Non-Ducted Heating	Renter	0	0.0338322	0	0.240376	0.0382429	0.200853	0.175903	0.0795302	0.182388	0.0488746	0	0	36	236165	36	236165
6A	Multi-Family with 5+ Units	Yes	None	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6A	Multi-Family with 5+ Units	Yes	None	Owner	0	0.000638347	0.0277635	0.052959	0.00442147	0.29582	0.421318	0.196825	0	0	0.000255403	0	0	0	0	0
6A	Multi-Family with 5+ Units	Yes	None	Renter	0	0.0339291	0.0016655	0.118307	0.0283511	0.250643	0.275629	0.141012	0.118229	0.0272652	0	0.00496861	0	0	0	0
6A	Single-Family Attached	No	Ducted Heat Pump	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	0	0	123	325735
6A	Single-Family Attached	No	Ducted Heat Pump	Owner	0	0	0.00896029	0.125177	0.0586317	0.238862	0.175068	0.277456	0.079117	0.0137228	0.0230052	0	0	0	82	201357
6A	Single-Family Attached	No	Ducted Heat Pump	Renter	0	0.00882101	0	0.0942638	0.125173	0.216782	0.180582	0.259306	0.0346791	0.0803932	0	0	0	0	41	124378
6A	Single-Family Attached	No	Ducted Heating	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	98	286467	123	325735
6A	Single-Family Attached	No	Ducted Heating	Owner	0	0	0.00896029	0.125177	0.0586317	0.238862	0.175068	0.277456	0.079117	0.0137228	0.0230052	0	61	173760	82	201357
6A	Single-Family Attached	No	Ducted Heating	Renter	0	0.00882101	0	0.0942638	0.125173	0.216782	0.180582	0.259306	0.0346791	0.0803932	0	0	37	112707	41	124378
6A	Single-Family Attached	No	Non-Ducted Heat Pump	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	0	0	123	325735
6A	Single-Family Attached	No	Non-Ducted Heat Pump	Owner	0	0	0.00896029	0.125177	0.0586317	0.238862	0.175068	0.277456	0.079117	0.0137228	0.0230052	0	0	0	82	201357
6A	Single-Family Attached	No	Non-Ducted Heat Pump	Renter	0	0.00882101	0	0.0942638	0.125173	0.216782	0.180582	0.259306	0.0346791	0.0803932	0	0	0	0	41	124378
6A	Single-Family Attached	No	Non-Ducted Heating	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	25	39267.8	123	325735
6A	Single-Family Attached	No	Non-Ducted Heating	Owner	0	0	0.00896029	0.125177	0.0586317	0.238862	0.175068	0.277456	0.079117	0.0137228	0.0230052	0	21	27597.1	82	201357
6A	Single-Family Attached	No	Non-Ducted Heating	Renter	0	0.00882101	0	0.0942638	0.125173	0.216782	0.180582	0.259306	0.0346791	0.0803932	0	0	4	11670.7	41	124378
6A	Single-Family Attached	No	None	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6A	Single-Family Attached	No	None	Owner	0	0.000146307	0.0103144	0.124843	0.058458	0.240551	0.176226	0.275302	0.0779259	0.0135162	0.0227174	0	0	0	0	0
6A	Single-Family Attached	No	None	Renter	0	0.00932344	0.000765104	0.097985	0.12261	0.216889	0.179797	0.255326	0.0376751	0.0789479	0.000680691	0	0	0	0	0
6A	Single-Family Attached	Yes	Ducted Heat Pump	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	0	0	41	153918
6A	Single-Family Attached	Yes	Ducted Heat Pump	Owner	0	0.00971793	0.0989057	0.102995	0.0470985	0.350994	0.251972	0.134429	0	0	0.00388815	0	0	0	37	147338
6A	Single-Family Attached	Yes	Ducted Heat Pump	Renter	0	0.0273609	0.0282325	0.231577	0.0306128	0.220752	0.151622	0.112437	0.14523	0.0270584	0.0251176	0	0	0	86	426576
6A	Single-Family Attached	Yes	Ducted Heating	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	0	0	41	153918
6A	Single-Family Attached	Yes	Ducted Heating	Owner	0	0.00971793	0.0989057	0.102995	0.0470985	0.350994	0.251972	0.134429	0	0	0.00388815	0	0	0	37	147338
6A	Single-Family Attached	Yes	Ducted Heating	Renter	0	0.0273609	0.0282325	0.231577	0.0306128	0.220752	0.151622	0.112437	0.14523	0.0270584	0.0251176	0	0	0	86	426576
6A	Single-Family Attached	Yes	Non-Ducted Heat Pump	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	0	0	41	153918
6A	Single-Family Attached	Yes	Non-Ducted Heat Pump	Owner	0	0.00971793	0.0989057	0.102995	0.0470985	0.350994	0.251972	0.134429	0	0	0.00388815	0	0	0	37	147338
6A	Single-Family Attached	Yes	Non-Ducted Heat Pump	Renter	0	0.0273609	0.0282325	0.231577	0.0306128	0.220752	0.151622	0.112437	0.14523	0.0270584	0.0251176	0	0	0	86	426576
6A	Single-Family Attached	Yes	Non-Ducted Heating	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	6	6542.37	41	153918
6A	Single-Family Attached	Yes	Non-Ducted Heating	Owner	0	0.00971793	0.0989057	0.102995	0.0470985	0.350994	0.251972	0.134429	0	0	0.00388815	0	4	3077.83	37	147338
6A	Single-Family Attached	Yes	Non-Ducted Heating	Renter	0	0.0273609	0.0282325	0.231577	0.0306128	0.220752	0.151622	0.112437	0.14523	0.0270584	0.0251176	0	2	3464.54	86	426576
6A	Single-Family Attached	Yes	None	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6A	Single-Family Attached	Yes	None	Owner	0	0.000146307	0.0103144	0.124843	0.058458	0.240551	0.176226	0.275302	0.0779259	0.0135162	0.0227174	0	0	0	0	0
