Dependency=Geometry Building Type RECS	Dependency=HVAC Heating Type	Dependency=State	Dependency=Vintage ACS	Option=Central AC	Option=Ducted Heat Pump	Option=Evaporative or Swamp Cooler	Option=Non-Ducted Heat Pump	Option=None	Option=Room AC	source_count	source_weight	fallback_count	fallback_weight
Single-Family Attached	Non-Ducted Heating	RI	1960-79	0.248024	0	0	0	0.114894	0.637082	0	0	120	301869
Single-Family Attached	None	RI	1960-79	0.57481	0	0	0	0.234885	0.190305	0	0	136	786693
Single-Family Attached	Ducted Heat Pump	RI	1980-99	0	1	0	0	0	0	0	0	21	113124
Single-Family Attached	Ducted Heating	RI	1980-99	0.711789	0	0	0	0	0.288211	1	1109.39	34	72148.5
Single-Family Attached	Non-Ducted Heat Pump	RI	1980-99	0	0	0	1	0	0	0	0	30	126143
Single-Family Attached	Non-Ducted Heating	RI	1980-99	0	0	0	0	0.577354	0.422646	1	982.153	17	29686.9
Single-Family Attached	None	RI	1980-99	0.706401	0	0	0	0.158863	0.134735	0	0	139	843203
Single-Family Attached	Ducted Heat Pump	RI	2000-09	0	1	0	0	0	0	0	0	19	103696
Single-Family Attached	Ducted Heating	RI	2000-09	0.903905	0	0	0	0	0.0960954	2	2155.14	15	31052.1
Single-Family Attached	Non-Ducted Heat Pump	RI	2000-09	0	0	0	1	0	0	0	0	30	126143
Single-Family Attached	Non-Ducted Heating	RI	2000-09	0.29237	0	0	0	0.312682	0.394948	2	2760.03	37	81434.6
Single-Family Attached	None	RI	2000-09	0.866578	0	0	0	0.0965782	0.0368434	0	0	115	716729
Single-Family Attached	Ducted Heat Pump	RI	2010s	0	1	0	0	0	0	0	0	19	103696
Single-Family Attached	Ducted Heating	RI	2010s	0.721834	0	0	0	0.204855	0.0733109	2	2494.38	11	19000.1
Single-Family Attached	Non-Ducted Heat Pump	RI	2010s	0	0	0	1	0	0	0	0	30	126143
Single-Family Attached	Non-Ducted Heating	RI	2010s	0.0285145	0	0	0	0.268093	0.703392	0	0	20	32172.8
Single-Family Attached	None	RI	2010s	0.866578	0	0	0	0.0965782	0.0368434	0	0	115	716729
Single-Family Attached	Ducted Heat Pump	RI	<1940	0	1	0	0	0	0	0	0	67	387883
Single-Family Attached	Ducted Heating	RI	<1940	0.589899	0	0	0	0.0466657	0.363435	1	780.833	17	27679.5
Single-Family Attached	Non-Ducted Heat Pump	RI	<1940	0	0	0	1	0	0	0	0	30	126143
Single-Family Attached	Non-Ducted Heating	RI	<1940	0	0	0	0	0.263063	0.736937	1	1137.22	12	19420
Single-Family Attached	None	RI	<1940	0.24175	0	0	0	0.519473	0.238777	0	0	77	520210
Single-Family Detached	Ducted Heat Pump	RI	1940-59	0	1	0	0	0	0	0	0	67	387883
Single-Family Detached	Ducted Heating	RI	1940-59	0.214553	0	0	0	0.0464788	0.738968	21	27102.5	21	27102.5
Single-Family Detached	Non-Ducted Heat Pump	RI	1940-59	0	0	0	1	0	0	1	556.69	30	126143
Single-Family Detached	Non-Ducted Heating	RI	1940-59	0.441725	0	0	0	0.0223147	0.53596	27	24768.3	27	24768.3
Single-Family Detached	None	RI	1940-59	0.24175	0	0	0	0.519473	0.238777	1	535.252	77	520210
Single-Family Detached	Ducted Heat Pump	RI	1960-79	0	1	0	0	0	0	0	0	20	124353
Single-Family Detached	Ducted Heating	RI	1960-79	0.525022	0	0	0	0	0.474978	23	39014.8	23	39014.8
Single-Family Detached	Non-Ducted Heat Pump	RI	1960-79	0	0	0	1	0	0	1	1483.8	30	126143
Single-Family Detached	Non-Ducted Heating	RI	1960-79	0.125856	0	0	0	0.176714	0.69743	17	28660.1	17	28660.1
Single-Family Detached	None	RI	1960-79	0.57481	0	0	0	0.234885	0.190305	0	0	136	786693
Single-Family Detached	Ducted Heat Pump	RI	1980-99	0	1	0	0	0	0	0	0	21	113124
Single-Family Detached	Ducted Heating	RI	1980-99	0.612595	0	0	0	0	0.387405	24	43976.6	24	43976.6
Single-Family Detached	Non-Ducted Heat Pump	RI	1980-99	0	0	0	1	0	0	0	0	30	126143
Single-Family Detached	Non-Ducted Heating	RI	1980-99	0.202674	0	0	0	0.28377	0.513556	6	10876.8	97	257952
Single-Family Detached	None	RI	1980-99	0.706401	0	0	0	0.158863	0.134735	0	0	139	843203
Single-Family Detached	Ducted Heat Pump	RI	2000-09	0	1	0	0	0	0	0	0	19	103696
Single-Family Detached	Ducted Heating	RI	2000-09	0.717116	0	0	0	0.06532	0.217564	6	10742.8	67	190049
Single-Family Detached	Non-Ducted Heat Pump	RI	2000-09	0	0	0	1	0	0	0	0	30	126143
Single-Family Detached	Non-Ducted Heating	RI	2000-09	0.340715	0	0	0	0.29964	0.359645	1	1837.48	30	71192.1
Single-Family Detached	None	RI	2000-09	0.866578	0	0	0	0.0965782	0.0368434	0	0	115	716729
Single-Family Detached	Ducted Heat Pump	RI	2010s	0	1	0	0	0	0	0	0	19	103696
Single-Family Detached	Ducted Heating	RI	2010s	0.873323	0	0	0	0.0296938	0.0969833	5	5876.34	44	98659.3
Single-Family Detached	Non-Ducted Heat Pump	RI	2010s	0	0	0	1	0	0	0	0	30	126143
Single-Family Detached	Non-Ducted Heating	RI	2010s	0.030037	0	0	0	0.282408	0.687555	0	0	19	30902.1
Single-Family Detached	None	RI	2010s	0.866578	0	0	0	0.0965782	0.0368434	0	0	115	716729
Single-Family Detached	Ducted Heat Pump	RI	<1940	0	1	0	0	0	0	0	0	67	387883
Single-Family Detached	Ducted Heating	RI	<1940	0.254246	0	0	0	0.175111	0.570643	12	18590.1	12	18590.1
Single-Family Detached	Non-Ducted Heat Pump	RI	<1940	0	0	0	1	0	0	1	1438.62	30	126143
Single-Family Detached	Non-Ducted Heating	RI	<1940	0.1559	0	0	0	0.0422164	0.801884	22	34476.9	22	34476.9
Single-Family Detached	None	RI	<1940	0.24175	0	0	0	0.519473	0.238777	1	1383.21	77	520210
Mobile Home	Ducted Heat Pump	SC	1940-59	0	1	0	0	0	0	0	0	66	417156
Mobile Home	Ducted Heating	SC	1940-59	0.823196	0	0	0	0.0376575	0.139147	0	0	281	1.25388e+06
Mobile Home	Non-Ducted Heat Pump	SC	1940-59	0	0	0	1	0	0	1	7878.44	35	266159
Mobile Home	Non-Ducted Heating	SC	1940-59	0.413568	0	0	0	0.101783	0.484649	0	0	98	327679
Mobile Home	None	SC	1940-59	0.64578	0	0	0	0.169416	0.184805	0	0	12	50009.4
Mobile Home	Ducted Heat Pump	SC	1960-79	0	1	0	0	0	0	4	28511.8	15	149102
Mobile Home	Ducted Heating	SC	1960-79	0.655676	0	0	0	0.067396	0.276928	2	14539.1	17	169445
Mobile Home	Non-Ducted Heat Pump	SC	1960-79	0	0	0	1	0	0	0	0	10	72307.2
Mobile Home	Non-Ducted Heating	SC	1960-79	0.0542436	0	0	0	0.159387	0.78637	1	7613.51	10	73600.8
Mobile Home	None	SC	1960-79	0.950053	0	0	0	0	0.0499471	0	0	28	305263
Mobile Home	Ducted Heat Pump	SC	1980-99	0	1	0	0	0	0	11	79241.4	11	79241.4
Mobile Home	Ducted Heating	SC	1980-99	0.538132	0	0	0	0.16115	0.300718	7	52226.5	36	313293
Mobile Home	Non-Ducted Heat Pump	SC	1980-99	0	0	0	1	0	0	0	0	13	102400
Mobile Home	Non-Ducted Heating	SC	1980-99	0.21068	0	0	0	0.122392	0.666927	4	29851.4	21	186170
Mobile Home	None	SC	1980-99	0.915753	0	0	0	0.0295389	0.0547081	0	0	44	509518
Mobile Home	Ducted Heat Pump	SC	2000-09	0	1	0	0	0	0	2	12809.3	14	114954
Mobile Home	Ducted Heating	SC	2000-09	0.702495	0	0	0	0.198231	0.0992737	5	31906.4	15	107704
Mobile Home	Non-Ducted Heat Pump	SC	2000-09	0	0	0	1	0	0	0	0	35	266159
Mobile Home	Non-Ducted Heating	SC	2000-09	0.782953	0	0	0	0.0328618	0.184185	1	6928.42	27	175947
Mobile Home	None	SC	2000-09	0.968696	0	0	0	0.0313038	0	0	0	27	273149
Mobile Home	Ducted Heat Pump	SC	2010s	0	1	0	0	0	0	1	6777.66	10	85614
Mobile Home	Ducted Heating	SC	2010s	0.940417	0	0	0	0.0465636	0.0130195	1	6384.62	158	928656
Mobile Home	Non-Ducted Heat Pump	SC	2010s	0	0	0	1	0	0	0	0	35	266159
Mobile Home	Non-Ducted Heating	SC	2010s	0.797705	0	0	0	0.0572044	0.145091	0	0	34	231266
Mobile Home	None	SC	2010s	0.99354	0	0	0	0.00645994	0	0	0	16	146966
Mobile Home	Ducted Heat Pump	SC	<1940	0	1	0	0	0	0	0	0	27	150754
Mobile Home	Ducted Heating	SC	<1940	0.832148	0	0	0	0.0515955	0.116257	0	0	150	690939
Mobile Home	Non-Ducted Heat Pump	SC	<1940	0	0	0	1	0	0	0	0	35	266159
Mobile Home	Non-Ducted Heating	SC	<1940	0.228981	0	0	0	0.154184	0.616835	0	0	69	292164
Mobile Home	None	SC	<1940	0.590941	0	0	0	0.2541	0.154959	0	0	12	119508
Multi-Family with 2 - 4 Units	Ducted Heat Pump	SC	1940-59	0	1	0	0	0	0	1	2150.96	25	53116.7
Multi-Family with 2 - 4 Units	Ducted Heating	SC	1940-59	0.489581	0	0	0	0.171499	0.33892	0	0	13	47839.5
Multi-Family with 2 - 4 Units	Non-Ducted Heat Pump	SC	1940-59	0	0	0	1	0	0	0	0	14	125655
Multi-Family with 2 - 4 Units	Non-Ducted Heating	SC	1940-59	0.424094	0	0	0	0	0.575906	0	0	11	27351.2
Multi-Family with 2 - 4 Units	None	SC	1940-59	0.849495	0	0	0	0.085747	0.0647577	0	0	102	1.39304e+06
Multi-Family with 2 - 4 Units	Ducted Heat Pump	SC	1960-79	0	1	0	0	0	0	2	11724	28	320996
Multi-Family with 2 - 4 Units	Ducted Heating	SC	1960-79	0.82474	0	0	0	0.0931341	0.0821257	2	11797.7	26	194339
Multi-Family with 2 - 4 Units	Non-Ducted Heat Pump	SC	1960-79	0	0	0	1	0	0	0	0	14	125655
Multi-Family with 2 - 4 Units	Non-Ducted Heating	SC	1960-79	0.478127	0	0	0	0.292378	0.229496	1	8430.56	10	48240.6
Multi-Family with 2 - 4 Units	None	SC	1960-79	0.717095	0	0	0	0.138197	0.144707	0	0	21	353846
Multi-Family with 2 - 4 Units	Ducted Heat Pump	SC	1980-99	0	1	0	0	0	0	2	11316.1	14	117295
Multi-Family with 2 - 4 Units	Ducted Heating	SC	1980-99	0.963421	0	0	0	0	0.0365794	4	23418.5	19	162668
Multi-Family with 2 - 4 Units	Non-Ducted Heat Pump	SC	1980-99	0	0	0	1	0	0	0	0	14	125655
Multi-Family with 2 - 4 Units	Non-Ducted Heating	SC	1980-99	0.812982	0	0	0	0.0841135	0.102905	0	0	26	236144
Multi-Family with 2 - 4 Units	None	SC	1980-99	0.975068	0	0	0	0.0249323	0	1	5833.85	25	391080
Multi-Family with 2 - 4 Units	Ducted Heat Pump	SC	2000-09	0	1	0	0	0	0	0	0	23	199219
Multi-Family with 2 - 4 Units	Ducted Heating	SC	2000-09	0.829064	0	0	0	0.168032	0.00290437	3	13848.6	58	466560
Multi-Family with 2 - 4 Units	Non-Ducted Heat Pump	SC	2000-09	0	0	0	1	0	0	0	0	14	125655
Multi-Family with 2 - 4 Units	Non-Ducted Heating	SC	2000-09	0.742575	0	0	0	0.0973331	0.160092	0	0	22	140050
Multi-Family with 2 - 4 Units	None	SC	2000-09	0.879106	0	0	0	0.0501536	0.0707403	0	0	17	243021
Multi-Family with 2 - 4 Units	Ducted Heat Pump	SC	2010s	0	1	0	0	0	0	1	5756.54	20	180112
Multi-Family with 2 - 4 Units	Ducted Heating	SC	2010s	0.822674	0	0	0	0.127324	0.0500015	0	0	44	345227
Multi-Family with 2 - 4 Units	Non-Ducted Heat Pump	SC	2010s	0	0	0	1	0	0	0	0	14	125655
Multi-Family with 2 - 4 Units	Non-Ducted Heating	SC	2010s	0.637679	0	0	0	0.0936288	0.268692	1	4577.87	13	78845.7
Multi-Family with 2 - 4 Units	None	SC	2010s	0.910476	0	0	0	0.0371397	0.0523846	0	0	26	323046
Multi-Family with 2 - 4 Units	Ducted Heat Pump	SC	<1940	0	1	0	0	0	0	1	5558.59	21	70360.6
Multi-Family with 2 - 4 Units	Ducted Heating	SC	<1940	0.73662	0	0	0	0.173649	0.0897303	0	0	19	55266.3
Multi-Family with 2 - 4 Units	Non-Ducted Heat Pump	SC	<1940	0	0	0	1	0	0	0	0	14	125655
Multi-Family with 2 - 4 Units	Non-Ducted Heating	SC	<1940	0.234704	0	0	0	0.0343296	0.730966	0	0	27	86444.5
Multi-Family with 2 - 4 Units	None	SC	<1940	0.849495	0	0	0	0.085747	0.0647577	0	0	102	1.39304e+06
Multi-Family with 5+ Units	Ducted Heat Pump	SC	1940-59	0	1	0	0	0	0	0	0	17	32283.6
Multi-Family with 5+ Units	Ducted Heating	SC	1940-59	0.800324	0	0	0	0.0800128	0.119663	0	0	20	67722.9
Multi-Family with 5+ Units	Non-Ducted Heat Pump	SC	1940-59	0	0	0	1	0	0	0	0	14	125655
Multi-Family with 5+ Units	Non-Ducted Heating	SC	1940-59	0.269775	0	0	0	0.156792	0.573433	1	7838.77	33	90392.5
Multi-Family with 5+ Units	None	SC	1940-59	0.849495	0	0	0	0.085747	0.0647577	0	0	102	1.39304e+06
Multi-Family with 5+ Units	Ducted Heat Pump	SC	1960-79	0	1	0	0	0	0	2	15926.5	22	263040
Multi-Family with 5+ Units	Ducted Heating	SC	1960-79	0.895576	0	0	0	0.0594575	0.0449668	3	22577.3	56	530678
Multi-Family with 5+ Units	Non-Ducted Heat Pump	SC	1960-79	0	0	0	1	0	0	0	0	14	125655
Multi-Family with 5+ Units	Non-Ducted Heating	SC	1960-79	0.76079	0	0	0	0	0.23921	0	0	23	173508
Multi-Family with 5+ Units	None	SC	1960-79	0.737349	0	0	0	0.12423	0.138421	0	0	16	296208
Multi-Family with 5+ Units	Ducted Heat Pump	SC	1980-99	0	1	0	0	0	0	1	8208.28	25	292056
Multi-Family with 5+ Units	Ducted Heating	SC	1980-99	0.865222	0	0	0	0.0815108	0.0532669	4	28969.5	58	589077
Multi-Family with 5+ Units	Non-Ducted Heat Pump	SC	1980-99	0	0	0	1	0	0	0	0	14	125655
Multi-Family with 5+ Units	Non-Ducted Heating	SC	1980-99	0.812538	0	0	0	0.0781434	0.109318	3	25515.8	22	208748
Multi-Family with 5+ Units	None	SC	1980-99	0.970739	0	0	0	0.0292608	0	0	0	20	334826
Multi-Family with 5+ Units	Ducted Heat Pump	SC	2000-09	0	1	0	0	0	0	1	5888.69	19	169282
Multi-Family with 5+ Units	Ducted Heating	SC	2000-09	0.831259	0	0	0	0.168741	0	2	14203.4	49	411189
Multi-Family with 5+ Units	Non-Ducted Heat Pump	SC	2000-09	0	0	0	1	0	0	0	0	14	125655
Multi-Family with 5+ Units	Non-Ducted Heating	SC	2000-09	0.742575	0	0	0	0.0973331	0.160092	2	14864.9	22	140050
Multi-Family with 5+ Units	None	SC	2000-09	0.86031	0	0	0	0.0579511	0.0817385	0	0	14	212291
Multi-Family with 5+ Units	Ducted Heat Pump	SC	2010s	0	1	0	0	0	0	3	20220.2	18	166246
Multi-Family with 5+ Units	Ducted Heating	SC	2010s	0.873433	0	0	0	0.0708095	0.055758	4	28641.6	39	309585
Multi-Family with 5+ Units	Non-Ducted Heat Pump	SC	2010s	0	0	0	1	0	0	0	0	14	125655
Multi-Family with 5+ Units	Non-Ducted Heating	SC	2010s	0.683261	0	0	0	0	0.316739	0	0	11	66885.6
Multi-Family with 5+ Units	None	SC	2010s	0.910476	0	0	0	0.0371397	0.0523846	2	12952.9	26	323046
Multi-Family with 5+ Units	Ducted Heat Pump	SC	<1940	0	1	0	0	0	0	0	0	14	46455.7
Multi-Family with 5+ Units	Ducted Heating	SC	<1940	0.705882	0	0	0	0.294118	0	0	0	11	32629.6
Multi-Family with 5+ Units	Non-Ducted Heat Pump	SC	<1940	0	0	0	1	0	0	0	0	14	125655
Multi-Family with 5+ Units	Non-Ducted Heating	SC	<1940	0.347027	0	0	0	0.0583572	0.594616	0	0	20	50852.4
Multi-Family with 5+ Units	None	SC	<1940	0.849495	0	0	0	0.085747	0.0647577	0	0	102	1.39304e+06
Single-Family Attached	Ducted Heat Pump	SC	1940-59	0	1	0	0	0	0	0	0	66	417156
Single-Family Attached	Ducted Heating	SC	1940-59	0.773695	0	0	0	0.0793734	0.146932	0	0	49	79951.3
Single-Family Attached	Non-Ducted Heat Pump	SC	1940-59	0	0	0	1	0	0	0	0	35	266159
Single-Family Attached	Non-Ducted Heating	SC	1940-59	0.509141	0	0	0	0.150353	0.340507	1	4345.02	27	32275.3
Single-Family Attached	None	SC	1940-59	0.64578	0	0	0	0.169416	0.184805	1	5652.13	12	50009.4
Single-Family Attached	Ducted Heat Pump	SC	1960-79	0	1	0	0	0	0	1	4369.91	15	89160.8
Single-Family Attached	Ducted Heating	SC	1960-79	0.856927	0	0	0	0.0247424	0.11833	2	7993.64	39	190812
Single-Family Attached	Non-Ducted Heat Pump	SC	1960-79	0	0	0	1	0	0	0	0	10	72307.2
Single-Family Attached	Non-Ducted Heating	SC	1960-79	0.491749	0	0	0	0.126685	0.381566	1	4933.66	67	462720
Single-Family Attached	None	SC	1960-79	0.947827	0	0	0	0	0.0521731	2	7811.21	27	292238
Single-Family Attached	Ducted Heat Pump	SC	1980-99	0	1	0	0	0	0	1	3922.29	30	155112
Single-Family Attached	Ducted Heating	SC	1980-99	0.943593	0	0	0	0.0427429	0.0136637	4	20083.9	61	329784
Single-Family Attached	Non-Ducted Heat Pump	SC	1980-99	0	0	0	1	0	0	0	0	13	102400
Single-Family Attached	Non-Ducted Heating	SC	1980-99	0.575449	0	0	0	0.166956	0.257594	0	0	60	389397
Single-Family Attached	None	SC	1980-99	0.967933	0	0	0	0.0320666	0	0	0	41	469354
Single-Family Attached	Ducted Heat Pump	SC	2000-09	0	1	0	0	0	0	5	19672.7	25	140366
Single-Family Attached	Ducted Heating	SC	2000-09	0.908131	0	0	0	0.0426148	0.0492545	3	10871.5	53	266039
Single-Family Attached	Non-Ducted Heat Pump	SC	2000-09	0	0	0	1	0	0	0	0	35	266159
Single-Family Attached	Non-Ducted Heating	SC	2000-09	0.870269	0	0	0	0	0.129731	1	3344.46	23	146140
Single-Family Attached	None	SC	2000-09	0.965548	0	0	0	0.0344524	0	0	0	25	249284
Single-Family Attached	Ducted Heat Pump	SC	2010s	0	1	0	0	0	0	0	0	14	65046.9
Single-Family Attached	Ducted Heating	SC	2010s	0.874444	0	0	0	0.125556	0	1	4469.33	28	118348
Single-Family Attached	Non-Ducted Heat Pump	SC	2010s	0	0	0	1	0	0	0	0	35	266159
Single-Family Attached	Non-Ducted Heating	SC	2010s	0.797705	0	0	0	0.0572044	0.145091	0	0	34	231266
Single-Family Attached	None	SC	2010s	0.99354	0	0	0	0.00645994	0	0	0	16	146966
Single-Family Attached	Ducted Heat Pump	SC	<1940	0	1	0	0	0	0	0	0	27	150754
Single-Family Attached	Ducted Heating	SC	<1940	0.72771	0	0	0	0.160365	0.111925	0	0	35	61529
Single-Family Attached	Non-Ducted Heat Pump	SC	<1940	0	0	0	1	0	0	0	0	35	266159
Single-Family Attached	Non-Ducted Heating	SC	<1940	0.298264	0	0	0	0.214945	0.486791	0	0	25	58342.3
Single-Family Attached	None	SC	<1940	0.590941	0	0	0	0.2541	0.154959	0	0	12	119508
Single-Family Detached	Ducted Heat Pump	SC	1940-59	0	1	0	0	0	0	9	45324.8	59	407477
Single-Family Detached	Ducted Heating	SC	1940-59	1	0	0	0	0	0	16	63305	16	63305
Single-Family Detached	Non-Ducted Heat Pump	SC	1940-59	0	0	0	1	0	0	0	0	35	266159
Single-Family Detached	Non-Ducted Heating	SC	1940-59	0.387908	0	0	0	0.111348	0.500744	3	21986.6	68	255950
Single-Family Detached	None	SC	1940-59	0.733045	0	0	0	0.185472	0.0814833	0	0	10	44056.1
Single-Family Detached	Ducted Heat Pump	SC	1960-79	0	1	0	0	0	0	24	143152	24	143152
Single-Family Detached	Ducted Heating	SC	1960-79	0.818303	0	0	0	0.0863937	0.0953035	23	133115	23	133115
Single-Family Detached	Non-Ducted Heat Pump	SC	1960-79	0	0	0	1	0	0	0	0	10	72307.2
Single-Family Detached	Non-Ducted Heating	SC	1960-79	0.521038	0	0	0	0.124374	0.354589	4	24839	62	437059
Single-Family Detached	None	SC	1960-79	0.94013	0	0	0	0	0.0598697	0	0	22	254670
Single-Family Detached	Ducted Heat Pump	SC	1980-99	0	1	0	0	0	0	26	157941	26	157941
Single-Family Detached	Ducted Heating	SC	1980-99	1	0	0	0	0	0	23	133856	23	133856
Single-Family Detached	Non-Ducted Heat Pump	SC	1980-99	0	0	0	1	0	0	2	12185.3	13	102400
Single-Family Detached	Non-Ducted Heating	SC	1980-99	0.534786	0	0	0	0.175471	0.289743	3	20260.1	51	338315
Single-Family Detached	None	SC	1980-99	0.961568	0	0	0	0.0384324	0	1	5509.66	33	391612
Single-Family Detached	Ducted Heat Pump	SC	2000-09	0	1	0	0	0	0	23	120919	23	120919
Single-Family Detached	Ducted Heating	SC	2000-09	0.940698	0	0	0	0.0593018	0	19	94885	19	94885
Single-Family Detached	Non-Ducted Heat Pump	SC	2000-09	0	0	0	1	0	0	0	0	35	266159
Single-Family Detached	Non-Ducted Heating	SC	2000-09	0.857303	0	0	0	0	0.142697	4	20697.7	21	132861
Single-Family Detached	None	SC	2000-09	0.954851	0	0	0	0.0451486	0	0	0	18	193074
Single-Family Detached	Ducted Heat Pump	SC	2010s	0	1	0	0	0	0	16	79472.7	16	79472.7
Single-Family Detached	Ducted Heating	SC	2010s	0.960103	0	0	0	0	0.0398966	29	140320	29	140320
Single-Family Detached	Non-Ducted Heat Pump	SC	2010s	0	0	0	1	0	0	0	0	35	266159
Single-Family Detached	Non-Ducted Heating	SC	2010s	0.797705	0	0	0	0.0572044	0.145091	0	0	34	231266
Single-Family Detached	None	SC	2010s	1	0	0	0	0	0	0	0	13	129388
Single-Family Detached	Ducted Heat Pump	SC	<1940	0	1	0	0	0	0	3	12973.6	20	125741
Single-Family Detached	Ducted Heating	SC	<1940	0.8424	0	0	0	0.040918	0.116682	9	47434.8	115	629410
Single-Family Detached	Non-Ducted Heat Pump	SC	<1940	0	0	0	1	0	0	0	0	35	266159
Single-Family Detached	Non-Ducted Heating	SC	<1940	0.225133	0	0	0	0.147849	0.627018	0	0	43	219864
Single-Family Detached	None	SC	<1940	0.590941	0	0	0	0.2541	0.154959	0	0	12	119508
Mobile Home	Ducted Heat Pump	SD	1940-59	0	1	0	0	0	0	0	0	17	127261
Mobile Home	Ducted Heating	SD	1940-59	0.861096	0	0	0	0.0429788	0.095925	0	0	368	1.02616e+06
Mobile Home	Non-Ducted Heat Pump	SD	1940-59	0	0	0	1	0	0	0	0	37	248419
Mobile Home	Non-Ducted Heating	SD	1940-59	0.297111	0	0	0	0.136726	0.566163	0	0	68	128682
Mobile Home	None	SD	1940-59	0.24175	0	0	0	0.519473	0.238777	0	0	77	520210
Mobile Home	Ducted Heat Pump	SD	1960-79	0	1	0	0	0	0	0	0	14	70689.1
Mobile Home	Ducted Heating	SD	1960-79	0.157666	0	0	0	0.0158819	0.826452	2	4038.52	15	60584.8
Mobile Home	Non-Ducted Heat Pump	SD	1960-79	0	0	0	1	0	0	0	0	27	172549
Mobile Home	Non-Ducted Heating	SD	1960-79	0.324118	0	0	0	0.117827	0.558055	1	1935.68	55	239875
Mobile Home	None	SD	1960-79	0.57481	0	0	0	0.234885	0.190305	0	0	136	786693
Mobile Home	Ducted Heat Pump	SD	1980-99	0	1	0	0	0	0	0	0	16	81215.1
Mobile Home	Ducted Heating	SD	1980-99	0.859482	0	0	0	0	0.140518	2	4084.47	22	118339
Mobile Home	Non-Ducted Heat Pump	SD	1980-99	0	0	0	1	0	0	0	0	29	179584
Mobile Home	Non-Ducted Heating	SD	1980-99	0.470609	0	0	0	0.163146	0.366244	1	2289.1	30	109057
Mobile Home	None	SD	1980-99	0.706401	0	0	0	0.158863	0.134735	0	0	139	843203
Mobile Home	Ducted Heat Pump	SD	2000-09	0	1	0	0	0	0	0	0	17	73886.3
Mobile Home	Ducted Heating	SD	2000-09	0.867871	0	0	0	0	0.132129	1	1895.54	10	50938.9
Mobile Home	Non-Ducted Heat Pump	SD	2000-09	0	0	0	1	0	0	0	0	18	79029.9
Mobile Home	Non-Ducted Heating	SD	2000-09	0.634963	0	0	0	0.0828315	0.282205	0	0	14	66679.4
Mobile Home	None	SD	2000-09	0.866578	0	0	0	0.0965782	0.0368434	0	0	115	716729
Mobile Home	Ducted Heat Pump	SD	2010s	0	1	0	0	0	0	0	0	13	58096
Mobile Home	Ducted Heating	SD	2010s	0.993972	0	0	0	0.00319542	0.00283263	1	1932.05	109	340693
Mobile Home	Non-Ducted Heat Pump	SD	2010s	0	0	0	1	0	0	0	0	18	79029.9
Mobile Home	Non-Ducted Heating	SD	2010s	0.689999	0	0	0	0.278519	0.0314822	0	0	20	74351.4
Mobile Home	None	SD	2010s	0.866578	0	0	0	0.0965782	0.0368434	0	0	115	716729
Mobile Home	Ducted Heat Pump	SD	<1940	0	1	0	0	0	0	0	0	17	127261
Mobile Home	Ducted Heating	SD	<1940	0.778443	0	0	0	0.0372143	0.184343	0	0	223	883420
Mobile Home	Non-Ducted Heat Pump	SD	<1940	0	0	0	1	0	0	0	0	37	248419
Mobile Home	Non-Ducted Heating	SD	<1940	0.188883	0	0	0	0.131711	0.679406	0	0	54	189805
Mobile Home	None	SD	<1940	0.24175	0	0	0	0.519473	0.238777	0	0	77	520210
Multi-Family with 2 - 4 Units	Ducted Heat Pump	SD	1940-59	0	1	0	0	0	0	0	0	30	290367
Multi-Family with 2 - 4 Units	Ducted Heating	SD	1940-59	0.789643	0	0	0	0.0540236	0.156333	0	0	24	79115.2
Multi-Family with 2 - 4 Units	Non-Ducted Heat Pump	SD	1940-59	0	0	0	1	0	0	0	0	5	34138.9
Multi-Family with 2 - 4 Units	Non-Ducted Heating	SD	1940-59	0.147444	0	0	0	0.11387	0.738686	0	0	21	59923.5
Multi-Family with 2 - 4 Units	None	SD	1940-59	0.272318	0	0	0	0.391738	0.335944	0	0	32	344131
Multi-Family with 2 - 4 Units	Ducted Heat Pump	SD	1960-79	0	1	0	0	0	0	0	0	30	290367
Multi-Family with 2 - 4 Units	Ducted Heating	SD	1960-79	0.658694	0	0	0	0.258482	0.0828238	0	0	14	108963
Multi-Family with 2 - 4 Units	Non-Ducted Heat Pump	SD	1960-79	0	0	0	1	0	0	0	0	9	91399.8
Multi-Family with 2 - 4 Units	Non-Ducted Heating	SD	1960-79	0.128453	0	0	0	0.131324	0.740223	2	5831.42	36	206323
Multi-Family with 2 - 4 Units	None	SD	1960-79	0.397501	0	0	0	0.24584	0.356659	0	0	92	888481
Multi-Family with 2 - 4 Units	Ducted Heat Pump	SD	1980-99	0	1	0	0	0	0	0	0	30	290367
Multi-Family with 2 - 4 Units	Ducted Heating	SD	1980-99	0.849164	0	0	0	0.0971309	0.0537055	0	0	36	249357
Multi-Family with 2 - 4 Units	Non-Ducted Heat Pump	SD	1980-99	0	0	0	1	0	0	0	0	9	91680
Multi-Family with 2 - 4 Units	Non-Ducted Heating	SD	1980-99	0.302708	0	0	0	0.0659165	0.631375	1	2933.67	23	171279
Multi-Family with 2 - 4 Units	None	SD	1980-99	0.615997	0	0	0	0.244782	0.13922	0	0	84	965118
Multi-Family with 2 - 4 Units	Ducted Heat Pump	SD	2000-09	0	1	0	0	0	0	0	0	12	107574
Multi-Family with 2 - 4 Units	Ducted Heating	SD	2000-09	0.904176	0	0	0	0.0170745	0.0787492	1	2529.3	26	148134
