Dependency=Federal Poverty Level	Dependency=Geometry Building Type RECS	Dependency=Heating Fuel	Dependency=State	Dependency=Tenure	Option=Electricity	Option=Natural Gas	Option=None	Option=Other Fuel	Option=Void	source_count	source_weight	fallback_count	fallback_weight
200-300%	Mobile Home	Electricity	NJ	Renter	0	0	1	0	0	0.00281059	4.97013	1.41004	7292.37
200-300%	Mobile Home	Electricity	NM	Not Available	0	0	0	0	1	0.040756	135.242	0.598587	2568.21
200-300%	Mobile Home	Electricity	NM	Owner	0	0	1	0	0	0.040756	135.242	0.561175	2193.56
200-300%	Mobile Home	Electricity	NM	Renter	0	0	1	0	0	8.86382e-39	1.02351e-38	1.10656e-20	4.63128e-17
200-300%	Mobile Home	Electricity	NV	Not Available	0	0	0	0	1	0.00317746	4.03396	0.122822	499.43
200-300%	Mobile Home	Electricity	NV	Owner	0	0	1	0	0	0.00317746	4.03396	0.115146	426.573
200-300%	Mobile Home	Electricity	NV	Renter	0	0.0107412	0.989259	0	0	2.45399e-38	2.40613e-38	2.01571e-20	7.99555e-17
200-300%	Mobile Home	Electricity	NY	Not Available	0	0	0	0	1	0.03432	186.553	1.59514	10295.7
200-300%	Mobile Home	Electricity	NY	Owner	0	0	1	0	0	0.0155009	67.655	0.738933	4437.42
200-300%	Mobile Home	Electricity	NY	Renter	0	0	1	0	0	0.00341303	29.5195	2.14764	12138.5
200-300%	Mobile Home	Electricity	OH	Not Available	0	0	0	0	1	0.00175777	0.584781	0.00279269	17.4789
200-300%	Mobile Home	Electricity	OH	Owner	0	0	1	0	0	0.00175777	0.584781	0.00279269	17.4789
200-300%	Mobile Home	Electricity	OH	Renter	0	0	1	0	0	5.7763e-39	5.68343e-39	6.63261e-22	5.1177e-18
200-300%	Mobile Home	Electricity	OK	Not Available	0	0	0	0	1	0.110292	533.821	4.37209	26217.4
200-300%	Mobile Home	Electricity	OK	Owner	0.0469956	0	0.953004	0	0	0.110292	533.821	4.22636	25348.3
200-300%	Mobile Home	Electricity	OK	Renter	0	0	1	0	0	1.47686e-38	1.53148e-38	5.15192e-20	2.99981e-16
200-300%	Mobile Home	Electricity	OR	Not Available	0	0	0	0	1	1.07469	3493.2	0.83709	2490.73
200-300%	Mobile Home	Electricity	OR	Owner	0	0	1	0	0	1.07469	3493.2	0.83709	2490.73
200-300%	Mobile Home	Electricity	OR	Renter	0	0.0154545	0.984546	0	0	2.01726e-38	2.08003e-38	1.02133e-20	5.49581e-17
200-300%	Mobile Home	Electricity	PA	Not Available	0	0	0	0	1	0.045716	241.688	0.946981	6204.31
200-300%	Mobile Home	Electricity	PA	Owner	0	0	1	0	0	0.045716	241.688	0.728447	4440.38
200-300%	Mobile Home	Electricity	PA	Renter	0	0	1	0	0	9.59132e-39	9.57454e-39	2.01735e-20	1.1574e-16
200-300%	Mobile Home	Electricity	RI	Not Available	0	0	0	0	1	2.26944e-53	1.22676e-56	1.68218e-19	5.10511e-16
200-300%	Mobile Home	Electricity	RI	Owner	1	0	0	0	0	2.26944e-53	1.22676e-56	2.85971e-18	5.71489e-15
200-300%	Mobile Home	Electricity	RI	Renter	0.0125562	0	0.987444	0	0	2.26944e-53	1.22676e-56	3.14008e-19	7.18389e-16
200-300%	Mobile Home	Electricity	SC	Not Available	0	0	0	0	1	0.516791	3350.86	2.48784	14173.9
200-300%	Mobile Home	Electricity	SC	Owner	0	0	1	0	0	0.390077	2493.5	1.82418	9518.83
200-300%	Mobile Home	Electricity	SC	Renter	0	0	1	0	0	0.00887361	63.2274	0.58096	3139.8
200-300%	Mobile Home	Electricity	SD	Not Available	0	0	0	0	1	0.0416901	52.2095	0.471025	2716.67
200-300%	Mobile Home	Electricity	SD	Owner	0	0	1	0	0	0.0133324	12.0139	0.175738	1016.35
200-300%	Mobile Home	Electricity	SD	Renter	0	0	1	0	0	0.0072305	14.1339	0.694381	3124.8
200-300%	Mobile Home	Electricity	TN	Not Available	0	0	0	0	1	0.39495	1105.76	1.18407	4072.01
200-300%	Mobile Home	Electricity	TN	Owner	0.0767252	0	0.923275	0	0	0.244702	701.686	0.781537	2660.78
200-300%	Mobile Home	Electricity	TN	Renter	0	0	1	0	0	0.0178516	45.7464	0.323412	1110.03
200-300%	Mobile Home	Electricity	TX	Not Available	0	0	0	0	1	0.441787	2654.2	0.418034	2586.52
200-300%	Mobile Home	Electricity	TX	Owner	0.0134968	0	0.986503	0	0	0.441787	2654.2	0.418034	2586.52
200-300%	Mobile Home	Electricity	TX	Renter	0	0	1	0	0	5.22646e-39	5.34916e-39	3.264e-21	1.64243e-17
200-300%	Mobile Home	Electricity	UT	Not Available	0	0	0	0	1	6.26977e-18	7.0732e-18	1.00942	1555.19
200-300%	Mobile Home	Electricity	UT	Owner	0	0	1	0	0	6.26977e-18	7.0732e-18	0.702205	1269.45
200-300%	Mobile Home	Electricity	UT	Renter	0.0647536	0	0.935246	0	0	2.97159e-54	6.35551e-58	1.74727e-20	3.0182e-17
200-300%	Mobile Home	Electricity	VA	Not Available	0	0	0	0	1	0.36169	2635.84	1.64049	10573.8
200-300%	Mobile Home	Electricity	VA	Owner	0.0363893	0	0.963611	0	0	0.36169	2635.84	1.39442	8231.81
200-300%	Mobile Home	Electricity	VA	Renter	0	0	1	0	0	1.4389e-38	1.50179e-38	6.65686e-21	4.07017e-17
200-300%	Mobile Home	Electricity	VT	Not Available	0	0	0	0	1	2.68438e-19	1.53055e-19	0.586813	2659.95
200-300%	Mobile Home	Electricity	VT	Owner	0.103739	0	0.896261	0	0	8.21711e-21	5.73667e-22	0.610737	1822.98
200-300%	Mobile Home	Electricity	VT	Renter	0	0	1	0	0	1.26002e-19	1.34888e-19	1.02832	3513.91
200-300%	Mobile Home	Electricity	WA	Not Available	0	0	0	0	1	1.01035	5145.6	0.549146	2506.84
200-300%	Mobile Home	Electricity	WA	Owner	0.255079	0	0.744921	0	0	0.757526	3500.02	0.41173	1705.15
200-300%	Mobile Home	Electricity	WA	Renter	0	0	1	0	0	0.0160977	158.052	0.56871	3161.18
200-300%	Mobile Home	Electricity	WI	Not Available	0	0	0	0	1	7.08299e-18	4.59402e-18	0.191957	1185.98
200-300%	Mobile Home	Electricity	WI	Owner	0	0	1	0	0	7.08299e-18	4.59402e-18	0.191957	1185.98
200-300%	Mobile Home	Electricity	WI	Renter	0	0	1	0	0	6.90137e-55	1.09036e-58	2.25292e-21	1.716e-17
200-300%	Mobile Home	Electricity	WV	Not Available	0	0	0	0	1	0.989149	2493.74	0.408116	643.999
200-300%	Mobile Home	Electricity	WV	Owner	0	0	1	0	0	0.553938	1126.19	0.228551	290.835
200-300%	Mobile Home	Electricity	WV	Renter	0	0	1	0	0	0.0540705	268.257	1.13776	3815.59
200-300%	Mobile Home	Electricity	WY	Not Available	0	0	0	0	1	0.00885476	2.26221	0.218752	543.854
200-300%	Mobile Home	Electricity	WY	Owner	0	0	1	0	0	0.000416026	0.0449431	0.0214491	62.5721
200-300%	Mobile Home	Electricity	WY	Renter	0.0889297	0	0.91107	0	0	0.00507112	1.66944	0.343156	956.53
200-300%	Mobile Home	Fuel Oil	AK	Not Available	0	0	0	0	1	0.0252525	16.9777	1.99717	953.828
200-300%	Mobile Home	Fuel Oil	AK	Owner	0.102762	0	0.897238	0	0	0.0252525	16.9777	1.4424	625.738
200-300%	Mobile Home	Fuel Oil	AK	Renter	0	0	1	0	0	9.36973e-38	9.34941e-38	4.11686e-20	2.4347e-17
200-300%	Mobile Home	Fuel Oil	AL	Not Available	0	0	0	0	1	1.27139e-18	4.92769e-19	0.583504	1963.75
200-300%	Mobile Home	Fuel Oil	AL	Owner	0	0	1	0	0	6.81697e-19	2.34185e-19	0.333297	1110.46
200-300%	Mobile Home	Fuel Oil	AL	Renter	0	0	1	0	0	8.77598e-20	4.75449e-20	0.243391	817.511
200-300%	Mobile Home	Fuel Oil	AR	Not Available	0	0	0	0	1	2.23721e-18	1.66973e-18	0.587496	3882.62
200-300%	Mobile Home	Fuel Oil	AR	Owner	0	0	1	0	0	1.44427e-18	1.00206e-18	0.439952	2908.09
200-300%	Mobile Home	Fuel Oil	AR	Renter	0	0	1	0	0	8.40136e-20	8.47686e-20	0.29122	1868.81
200-300%	Mobile Home	Fuel Oil	AZ	Not Available	0	0	0	0	1	2.27138e-18	1.42015e-18	0.957338	3067.95
200-300%	Mobile Home	Fuel Oil	AZ	Owner	0	0	1	0	0	1.66826e-18	9.26977e-19	0.703138	2002.55
200-300%	Mobile Home	Fuel Oil	AZ	Renter	0	0	1	0	0	3.96625e-20	5.23963e-20	0.568376	1608.43
200-300%	Mobile Home	Fuel Oil	CA	Not Available	0	0	0	0	1	3.49054e-18	2.82389e-18	0.244426	1572.1
200-300%	Mobile Home	Fuel Oil	CA	Owner	0	0	1	0	0	2.32479e-18	1.80381e-18	0.162794	1004.21
200-300%	Mobile Home	Fuel Oil	CA	Renter	0	0	1	0	0	1.16799e-19	1.13827e-19	0.265814	1060.9
200-300%	Mobile Home	Fuel Oil	CO	Not Available	0	0	0	0	1	4.44598e-18	2.27045e-18	1.04457	1188.09
200-300%	Mobile Home	Fuel Oil	CO	Owner	0	0	1	0	0	1.91298e-18	1.07607e-18	0.500255	667.644
200-300%	Mobile Home	Fuel Oil	CO	Renter	0	0	1	0	0	5.19453e-19	2.20398e-19	0.594299	757.868
200-300%	Mobile Home	Fuel Oil	CT	Not Available	0	0	0	0	1	1.42437e-17	1.42018e-17	1.18701	3051.8
200-300%	Mobile Home	Fuel Oil	CT	Owner	0	0	1	0	0	1.42437e-17	1.42018e-17	20.1792	34163.2
200-300%	Mobile Home	Fuel Oil	CT	Renter	0	0	1	0	0	6.43845e-54	1.16069e-57	2.00313e-20	3.88238e-17
200-300%	Mobile Home	Fuel Oil	DC	Not Available	0	0	0	0	1	4.7619e-18	4.7619e-18	1.2673	7418.85
200-300%	Mobile Home	Fuel Oil	DC	Owner	0	0	1	0	0	4.7619e-18	4.7619e-18	1.0772	5775.66
200-300%	Mobile Home	Fuel Oil	DC	Renter	0	0	1	0	0	4.7619e-18	4.7619e-18	2.15441	11963.9
200-300%	Mobile Home	Fuel Oil	DE	Not Available	0	0	0	0	1	0.0219921	30.7525	1.05778	5585.96
200-300%	Mobile Home	Fuel Oil	DE	Owner	0	0	1	0	0	0.0103683	12.1518	0.565192	2733.65
200-300%	Mobile Home	Fuel Oil	DE	Renter	0	0	1	0	0	0.00204192	4.24173	0.667847	3345.54
200-300%	Mobile Home	Fuel Oil	FL	Not Available	0	0	0	0	1	3.08787e-18	1.77959e-18	0.608708	3236.91
200-300%	Mobile Home	Fuel Oil	FL	Owner	0	0	1	0	0	1.63311e-18	8.0631e-19	0.321933	1466.61
200-300%	Mobile Home	Fuel Oil	FL	Renter	0	0	1	0	0	2.16294e-19	1.90153e-19	1.44968	4990.5
200-300%	Mobile Home	Fuel Oil	GA	Not Available	0	0	0	0	1	0.00168056	11.6113	0.608717	2890.68
200-300%	Mobile Home	Fuel Oil	GA	Owner	0	0	1	0	0	0.00168056	11.6113	0.517409	2250.43
200-300%	Mobile Home	Fuel Oil	GA	Renter	0	0	1	0	0	5.82941e-40	5.58833e-40	7.17901e-21	3.23398e-17
200-300%	Mobile Home	Fuel Oil	HI	Not Available	0	0	0	0	1	4.7619e-18	4.7619e-18	10.6061	38205.4
200-300%	Mobile Home	Fuel Oil	HI	Owner	0.0712435	0	0.928757	0	0	4.7619e-18	4.7619e-18	7.90963	29097.5
200-300%	Mobile Home	Fuel Oil	HI	Renter	0.15619	0	0.84381	0	0	4.7619e-18	4.7619e-18	2.69646	9107.85
200-300%	Mobile Home	Fuel Oil	IA	Not Available	0	0	0	0	1	3.53585e-18	3.51443e-18	0.737261	2891.31
200-300%	Mobile Home	Fuel Oil	IA	Owner	0	0.112333	0.887667	0	0	3.53585e-18	3.51443e-18	0.573425	2254.93
200-300%	Mobile Home	Fuel Oil	IA	Renter	0	0	1	0	0	7.66361e-55	1.48585e-58	1.35825e-20	4.15608e-17
200-300%	Mobile Home	Fuel Oil	ID	Not Available	0	0	0	0	1	2.01596e-19	1.16453e-19	0.26328	494.611
200-300%	Mobile Home	Fuel Oil	ID	Owner	0	0	1	0	0	2.01596e-19	1.16453e-19	0.183152	403.736
200-300%	Mobile Home	Fuel Oil	ID	Renter	0	0	1	0	0	4.11313e-55	1.93907e-58	1.96182e-20	4.1322e-17
200-300%	Mobile Home	Fuel Oil	IL	Not Available	0	0	0	0	1	6.70005e-18	5.24032e-18	0.254261	1542.43
200-300%	Mobile Home	Fuel Oil	IL	Owner	0	0	1	0	0	6.70005e-18	5.24032e-18	0.254261	1542.43
200-300%	Mobile Home	Fuel Oil	IL	Renter	0	0	1	0	0	5.20906e-55	5.06805e-59	1.90491e-21	1.42462e-17
200-300%	Mobile Home	Fuel Oil	IN	Not Available	0	0	0	0	1	5.5819e-18	4.98552e-18	1.21803	8656.94
200-300%	Mobile Home	Fuel Oil	IN	Owner	0	0	1	0	0	5.5819e-18	4.98552e-18	1.21803	8656.94
200-300%	Mobile Home	Fuel Oil	IN	Renter	0	0	1	0	0	4.17346e-55	6.96754e-59	1.09697e-20	9.61172e-17
200-300%	Mobile Home	Fuel Oil	KS	Not Available	0	0	0	0	1	7.80115e-18	7.06491e-18	0.821395	2911.37
200-300%	Mobile Home	Fuel Oil	KS	Owner	0	0.15632	0.84368	0	0	3.23561e-18	2.73455e-18	0.397463	1412.62
200-300%	Mobile Home	Fuel Oil	KS	Renter	0	0	1	0	0	9.82576e-19	1.00871e-18	0.879385	2431.95
200-300%	Mobile Home	Fuel Oil	KY	Not Available	0	0	0	0	1	4.53614e-18	3.68963e-18	0.442706	2222.47
200-300%	Mobile Home	Fuel Oil	KY	Owner	0	0	1	0	0	2.96662e-18	2.3574e-18	0.932924	4706.73
200-300%	Mobile Home	Fuel Oil	KY	Renter	0	0	1	0	0	1.65504e-19	1.48578e-19	0.379583	1930.62
200-300%	Mobile Home	Fuel Oil	LA	Not Available	0	0	0	0	1	1.30561e-18	1.03357e-18	0.399438	2502.13
200-300%	Mobile Home	Fuel Oil	LA	Owner	0	0	1	0	0	1.30561e-18	1.03357e-18	0.386123	2419.18
200-300%	Mobile Home	Fuel Oil	LA	Renter	0	0	1	0	0	4.4491e-56	7.68136e-60	2.39563e-21	1.45715e-17
200-300%	Mobile Home	Fuel Oil	MA	Not Available	0	0	0	0	1	0.0364187	67.5257	0.626282	1388.47
200-300%	Mobile Home	Fuel Oil	MA	Owner	0	0	1	0	0	3.86876e-05	0.000304805	0.0226201	33.023
200-300%	Mobile Home	Fuel Oil	MA	Renter	0	0	1	0	0	0.0181707	67.2391	1.16658	1949.7
200-300%	Mobile Home	Fuel Oil	MD	Not Available	0	0	0	0	1	1.04837e-53	1.45104e-57	2.46103e-20	1.13407e-16
200-300%	Mobile Home	Fuel Oil	MD	Owner	0	0	1	0	0	1.04837e-53	1.45104e-57	2.09187e-20	8.82891e-17
200-300%	Mobile Home	Fuel Oil	MD	Renter	0	0	1	0	0	1.04837e-53	1.45104e-57	4.18375e-20	1.82885e-16
200-300%	Mobile Home	Fuel Oil	ME	Not Available	0	0	0	0	1	0.316112	816.636	1.04818	2752.59
200-300%	Mobile Home	Fuel Oil	ME	Owner	0	0	1	0	0	0.0511481	133.625	7.20797	12464.5
200-300%	Mobile Home	Fuel Oil	ME	Renter	0	0	1	0	0	0.112945	289.586	1.16513	2306.59
200-300%	Mobile Home	Fuel Oil	MI	Not Available	0	0	0	0	1	8.86572e-19	2.45264e-19	0.0714204	479.014
200-300%	Mobile Home	Fuel Oil	MI	Owner	0	0	1	0	0	8.86572e-19	2.45264e-19	0.0714204	479.014
200-300%	Mobile Home	Fuel Oil	MI	Renter	0	0	1	0	0	1.36444e-55	1.45229e-59	1.32399e-21	1.09474e-17
200-300%	Mobile Home	Fuel Oil	MN	Not Available	0	0	0	0	1	2.3144e-18	1.95294e-18	0.347933	1326.37
200-300%	Mobile Home	Fuel Oil	MN	Owner	0	0.143704	0.856296	0	0	2.3144e-18	1.95294e-18	0.270615	1034.43
200-300%	Mobile Home	Fuel Oil	MN	Renter	0	0	1	0	0	1.09057e-54	1.73452e-58	9.29048e-21	2.76336e-17
200-300%	Mobile Home	Fuel Oil	MO	Not Available	0	0	0	0	1	1.17528e-18	1.14836e-18	0.483981	1613.36
200-300%	Mobile Home	Fuel Oil	MO	Owner	0	0.148565	0.851435	0	0	5.38126e-19	5.41689e-19	0.258535	864.179
200-300%	Mobile Home	Fuel Oil	MO	Renter	0	0	1	0	0	1.22696e-19	1.12642e-19	0.429475	1117.05
200-300%	Mobile Home	Fuel Oil	MS	Not Available	0	0	0	0	1	0.0145261	70.6604	0.959818	3839.83
200-300%	Mobile Home	Fuel Oil	MS	Owner	0	0	1	0	0	0.0145261	70.6604	0.795277	3149.72
200-300%	Mobile Home	Fuel Oil	MS	Renter	0	0	1	0	0	9.36889e-40	1.05818e-39	4.98781e-21	1.9915e-17
200-300%	Mobile Home	Fuel Oil	MT	Not Available	0	0	0	0	1	2.72137e-18	1.02251e-18	0.696852	1311.33
200-300%	Mobile Home	Fuel Oil	MT	Owner	0	0	1	0	0	1.99172e-18	9.73707e-19	0.473057	1044.54
200-300%	Mobile Home	Fuel Oil	MT	Renter	0	0	1	0	0	1.64338e-20	5.96608e-22	0.0307378	64.8515
200-300%	Mobile Home	Fuel Oil	NC	Not Available	0	0	0	0	1	3.07901e-18	1.59907e-18	0.565173	2571.62
200-300%	Mobile Home	Fuel Oil	NC	Owner	0	0	1	0	0	2.01281e-18	9.30132e-19	0.369464	1495.83
200-300%	Mobile Home	Fuel Oil	NC	Renter	0	0	1	0	0	1.04391e-19	9.00671e-20	0.977242	4447.39
200-300%	Mobile Home	Fuel Oil	ND	Not Available	0	0	0	0	1	8.91867e-19	3.13807e-19	0.151211	952.315
200-300%	Mobile Home	Fuel Oil	ND	Owner	0	0.392391	0.607609	0	0	6.34047e-19	2.81957e-19	0.11148	704.009
200-300%	Mobile Home	Fuel Oil	ND	Renter	0	0	1	0	0	1.16179e-20	8.51989e-22	0.0223237	109.697
200-300%	Mobile Home	Fuel Oil	NE	Not Available	0	0	0	0	1	8.35233e-54	1.57744e-57	1.14809e-20	4.19323e-17
200-300%	Mobile Home	Fuel Oil	NE	Owner	0	0.227874	0.772126	0	0	8.35233e-54	1.57744e-57	8.92958e-21	3.27029e-17
200-300%	Mobile Home	Fuel Oil	NE	Renter	0	0	1	0	0	8.35233e-54	1.57744e-57	3.25292e-20	9.26994e-17
200-300%	Mobile Home	Fuel Oil	NH	Not Available	0	0	0	0	1	0.334335	781.053	0.626166	1623.11
200-300%	Mobile Home	Fuel Oil	NH	Owner	0	0	1	0	0	0.19848	489.361	8.42583	14382.2
200-300%	Mobile Home	Fuel Oil	NH	Renter	0	0	1	0	0	0.0174236	33.9401	0.243653	476.122
200-300%	Mobile Home	Fuel Oil	NJ	Not Available	0	0	0	0	1	3.28546e-18	1.5448e-18	0.182207	1226.64
200-300%	Mobile Home	Fuel Oil	NJ	Owner	0	0	1	0	0	1.36167e-18	1.06141e-18	0.116179	727.693
200-300%	Mobile Home	Fuel Oil	NJ	Renter	0	0	1	0	0	2.81059e-19	4.52201e-20	0.105513	622.019
200-300%	Mobile Home	Fuel Oil	NM	Not Available	0	0	0	0	1	8.15121e-19	5.02333e-19	1.08632	3873.93
200-300%	Mobile Home	Fuel Oil	NM	Owner	0	0	1	0	0	8.15121e-19	5.02333e-19	1.01843	3308.8
200-300%	Mobile Home	Fuel Oil	NM	Renter	0	0	1	0	0	1.77276e-55	3.80163e-59	2.0082e-20	6.98588e-17
200-300%	Mobile Home	Fuel Oil	NV	Not Available	0	0	0	0	1	5.29576e-20	1.24389e-20	0.222899	753.346
200-300%	Mobile Home	Fuel Oil	NV	Owner	0	0	1	0	0	5.29576e-20	1.24389e-20	0.208968	643.448
200-300%	Mobile Home	Fuel Oil	NV	Renter	0	0.011032	0.988968	0	0	4.08999e-55	7.41939e-59	3.65814e-20	1.20606e-16
200-300%	Mobile Home	Fuel Oil	NY	Not Available	0	0	0	0	1	0.27456	1922.44	0.119364	878.193
200-300%	Mobile Home	Fuel Oil	NY	Owner	0	0	1	0	0	0.124007	697.187	0.0552943	378.499
200-300%	Mobile Home	Fuel Oil	NY	Renter	0	0	1	0	0	0.0273042	304.199	0.160708	1035.38
200-300%	Mobile Home	Fuel Oil	OH	Not Available	0	0	0	0	1	4.39443e-20	1.04254e-21	0.00355433	22.1158
200-300%	Mobile Home	Fuel Oil	OH	Owner	0	0	1	0	0	4.39443e-20	1.04254e-21	0.00355433	22.1158
200-300%	Mobile Home	Fuel Oil	OH	Renter	0	0	1	0	0	1.44407e-55	1.01323e-59	8.4415e-22	6.47535e-18
200-300%	Mobile Home	Fuel Oil	OK	Not Available	0	0	0	0	1	1.37864e-18	9.30223e-19	0.446132	2486.42
200-300%	Mobile Home	Fuel Oil	OK	Owner	0	0	1	0	0	1.37864e-18	9.30223e-19	0.431261	2403.99
200-300%	Mobile Home	Fuel Oil	OK	Renter	0	0	1	0	0	1.84608e-55	2.66871e-59	5.25706e-21	2.84497e-17
200-300%	Mobile Home	Fuel Oil	OR	Not Available	0	0	0	0	1	0.059705	181.579	0.55806	2181.24
200-300%	Mobile Home	Fuel Oil	OR	Owner	0.34683	0	0.65317	0	0	0.059705	181.579	0.55806	2181.24
200-300%	Mobile Home	Fuel Oil	OR	Renter	0	0.0178085	0.982191	0	0	1.1207e-39	1.08121e-39	6.80884e-21	4.81291e-17
200-300%	Mobile Home	Fuel Oil	PA	Not Available	0	0	0	0	1	0.034287	170.325	0.0708625	529.21
200-300%	Mobile Home	Fuel Oil	PA	Owner	0	0	1	0	0	0.034287	170.325	0.0545096	378.752
200-300%	Mobile Home	Fuel Oil	PA	Renter	0	0	1	0	0	7.19349e-39	6.74749e-39	1.50958e-21	9.87227e-18
200-300%	Mobile Home	Fuel Oil	RI	Not Available	0	0	0	0	1	6.80832e-37	7.57937e-37	7.06102e-20	1.55409e-16
200-300%	Mobile Home	Fuel Oil	RI	Owner	0.00665052	0.00314717	0.990202	0	0	6.80832e-37	7.57937e-37	1.20037e-18	1.73972e-15
200-300%	Mobile Home	Fuel Oil	RI	Renter	0	0	1	0	0	6.80832e-37	7.57937e-37	1.31806e-19	2.18691e-16
200-300%	Mobile Home	Fuel Oil	SC	Not Available	0	0	0	0	1	1.61497e-18	1.4824e-18	2.25461	13980.6
200-300%	Mobile Home	Fuel Oil	SC	Owner	0	0	1	0	0	1.21899e-18	1.10312e-18	1.65317	9388.95
200-300%	Mobile Home	Fuel Oil	SC	Renter	0	0	1	0	0	2.773e-20	2.79715e-20	0.526495	3096.96
200-300%	Mobile Home	Fuel Oil	SD	Not Available	0	0	0	0	1	0.0416901	60.45	0.426166	1544.87
200-300%	Mobile Home	Fuel Oil	SD	Owner	0	0.175619	0.824381	0	0	0.0133324	13.9101	0.159001	577.959
200-300%	Mobile Home	Fuel Oil	SD	Renter	0	0	1	0	0	0.0072305	16.3647	0.62825	1776.96
200-300%	Mobile Home	Fuel Oil	TN	Not Available	0	0	0	0	1	0.0112843	26.5681	0.575121	2624.44
200-300%	Mobile Home	Fuel Oil	TN	Owner	0	0	1	0	0	0.0069915	16.8594	0.379604	1714.9
200-300%	Mobile Home	Fuel Oil	TN	Renter	0	0	1	0	0	0.000510046	1.09915	0.157086	715.422
200-300%	Mobile Home	Fuel Oil	TX	Not Available	0	0	0	0	1	1.19402e-18	6.20697e-19	0.112982	454.544
200-300%	Mobile Home	Fuel Oil	TX	Owner	0	0	1	0	0	1.19402e-18	6.20697e-19	0.112982	454.544
200-300%	Mobile Home	Fuel Oil	TX	Renter	0	0	1	0	0	1.41256e-56	1.25093e-60	8.82163e-22	2.88632e-18
200-300%	Mobile Home	Fuel Oil	UT	Not Available	0	0	0	0	1	6.26977e-18	7.0732e-18	0.850038	1228.88
200-300%	Mobile Home	Fuel Oil	UT	Owner	0	0	1	0	0	6.26977e-18	7.0732e-18	0.591331	1003.09
200-300%	Mobile Home	Fuel Oil	UT	Renter	0	0	1	0	0	2.97159e-54	6.35551e-58	1.47139e-20	2.38492e-17
200-300%	Mobile Home	Fuel Oil	VA	Not Available	0	0	0	0	1	0.072338	472.812	2.37871	13207.2
200-300%	Mobile Home	Fuel Oil	VA	Owner	0	0	1	0	0	0.072338	472.812	2.02191	10282
200-300%	Mobile Home	Fuel Oil	VA	Renter	0	0	1	0	0	2.87781e-39	2.69389e-39	9.65244e-21	5.08386e-17
200-300%	Mobile Home	Fuel Oil	VT	Not Available	0	0	0	0	1	0.04295	29.1054	0.115914	217.442
200-300%	Mobile Home	Fuel Oil	VT	Owner	0	0	1	0	0	0.00131474	0.10909	0.120639	149.023
200-300%	Mobile Home	Fuel Oil	VT	Renter	0	0	1	0	0	0.0201603	25.6508	0.203125	287.251
200-300%	Mobile Home	Fuel Oil	WA	Not Available	0	0	0	0	1	4.59251e-18	3.28786e-18	0.299534	1338.87
200-300%	Mobile Home	Fuel Oil	WA	Owner	0.4138	0	0.5862	0	0	3.4433e-18	2.23639e-18	0.22458	910.694
200-300%	Mobile Home	Fuel Oil	WA	Renter	0	0	1	0	0	7.31712e-20	1.0099e-19	0.310205	1688.34
200-300%	Mobile Home	Fuel Oil	WI	Not Available	0	0	0	0	1	7.08299e-18	4.59402e-18	0.244309	1500.6
200-300%	Mobile Home	Fuel Oil	WI	Owner	0	0	1	0	0	7.08299e-18	4.59402e-18	0.244309	1500.6
200-300%	Mobile Home	Fuel Oil	WI	Renter	0	0	1	0	0	6.90137e-55	1.09036e-58	2.86735e-21	2.17123e-17
200-300%	Mobile Home	Fuel Oil	WV	Not Available	0	0	0	0	1	0.0494574	125.396	0.591768	1777.2
200-300%	Mobile Home	Fuel Oil	WV	Owner	0	0	1	0	0	0.0276969	56.6299	0.331399	802.598
200-300%	Mobile Home	Fuel Oil	WV	Renter	0	0	1	0	0	0.00270353	13.4891	1.64976	10529.6
200-300%	Mobile Home	Fuel Oil	WY	Not Available	0	0	0	0	1	2.95159e-19	6.76266e-20	0.184212	429.742
200-300%	Mobile Home	Fuel Oil	WY	Owner	0	0	1	0	0	1.38675e-20	1.34353e-21	0.0180624	49.4431
200-300%	Mobile Home	Fuel Oil	WY	Renter	0	0	1	0	0	1.69037e-19	4.99062e-20	0.288973	755.829
200-300%	Mobile Home	Natural Gas	AK	Not Available	0	0	0	0	1	0.0673401	46.4973	3.99435	1617.91
200-300%	Mobile Home	Natural Gas	AK	Owner	0.0940507	0.323634	0.582315	0	0	0.0673401	46.4973	2.88481	1061.4
200-300%	Mobile Home	Natural Gas	AK	Renter	0	0	1	0	0	2.4986e-37	2.56055e-37	8.23371e-20	4.12982e-17
200-300%	Mobile Home	Natural Gas	AL	Not Available	0	0	0	0	1	1.27139e-18	4.92769e-19	16.1665	40070.5
200-300%	Mobile Home	Natural Gas	AL	Owner	0.0494842	0.00762806	0.942888	0	0	6.81697e-19	2.34185e-19	9.2343	22659.1
200-300%	Mobile Home	Natural Gas	AL	Renter	0	0.00749424	0.992506	0	0	8.77598e-20	4.75449e-20	6.74335	16681.4
200-300%	Mobile Home	Natural Gas	AR	Not Available	0	0	0	0	1	0.0223721	75.9127	1.23374	10620.7
200-300%	Mobile Home	Natural Gas	AR	Owner	0.0968257	0	0.903174	0	0	0.0144427	45.5578	0.9239	7954.93
200-300%	Mobile Home	Natural Gas	AR	Renter	0	0	1	0	0	0.000840136	3.85392	0.611563	5112.03
200-300%	Mobile Home	Natural Gas	AZ	Not Available	0	0	0	0	1	0.317993	1300.39	0.273525	1173.18
200-300%	Mobile Home	Natural Gas	AZ	Owner	0	0	1	0	0	0.233557	848.811	0.200897	765.775
