Dependency=Geometry Building Type RECS	Dependency=Heating Fuel	Dependency=State	Dependency=Vintage	Option=Ducted Heat Pump	Option=Ducted Heating	Option=Non-Ducted Heat Pump	Option=Non-Ducted Heating	Option=None	source_count	source_weight	fallback_count	fallback_weight
Single-Family Detached	None	MO	1960s	0	0	0	0	1	0	0	136	786693
Single-Family Detached	Other Fuel	MO	1960s	0	0.091797	0	0.908203	0	0	0	16	110762
Single-Family Detached	Propane	MO	1960s	0	0.594108	0	0.405892	0	2	16402.9	16	61093.7
Single-Family Detached	Wood	MO	1960s	0	0.091797	0	0.908203	0	2	16973.6	16	110762
Single-Family Detached	Electricity	MO	1970s	0.293902	0.405876	0	0.300222	0	9	75598	40	181155
Single-Family Detached	Fuel Oil	MO	1970s	0	0.754292	0	0.245708	0	0	0	31	124157
Single-Family Detached	Natural Gas	MO	1970s	0	1	0	0	0	18	136520	18	136520
Single-Family Detached	None	MO	1970s	0	0	0	0	1	0	0	136	786693
Single-Family Detached	Other Fuel	MO	1970s	0	0.0189361	0	0.981064	0	0	0	13	87544.5
Single-Family Detached	Propane	MO	1970s	0	0.741087	0	0.258913	0	2	15952.5	27	110348
Single-Family Detached	Wood	MO	1970s	0	0.0189361	0	0.981064	0	1	8338.7	13	87544.5
Single-Family Detached	Electricity	MO	1980s	0.323657	0.504387	0	0.171955	0	5	35795.3	25	85161.2
Single-Family Detached	Fuel Oil	MO	1980s	0	0.708579	0	0.291421	0	0	0	15	41079.8
Single-Family Detached	Natural Gas	MO	1980s	0	1	0	0	0	15	104616	15	104616
Single-Family Detached	None	MO	1980s	0	0	0	0	1	0	0	139	843203
Single-Family Detached	Other Fuel	MO	1980s	0	0.256606	0	0.743394	0	0	0	15	116132
Single-Family Detached	Propane	MO	1980s	0	0.619059	0	0.380941	0	0	0	11	25417.1
Single-Family Detached	Wood	MO	1980s	0	0.256606	0	0.743394	0	0	0	15	116132
Single-Family Detached	Electricity	MO	1990s	0.219517	0.586562	0	0.193921	0	4	32404.9	20	111266
Single-Family Detached	Fuel Oil	MO	1990s	0	0.902981	0	0.0970191	0	0	0	29	128735
Single-Family Detached	Natural Gas	MO	1990s	0	1	0	0	0	22	169613	22	169613
Single-Family Detached	None	MO	1990s	0	0	0	0	1	0	0	139	843203
Single-Family Detached	Other Fuel	MO	1990s	0	0.256606	0	0.743394	0	0	0	15	116132
Single-Family Detached	Propane	MO	1990s	0	0.933576	0	0.0664244	0	2	16983.4	23	101249
Single-Family Detached	Wood	MO	1990s	0	0.256606	0	0.743394	0	1	9804.1	15	116132
Single-Family Detached	Electricity	MO	2000s	0.417375	0.44269	0	0.139935	0	14	91540.5	14	91540.5
Single-Family Detached	Fuel Oil	MO	2000s	0	0.897007	0	0.102993	0	0	0	25	108110
Single-Family Detached	Natural Gas	MO	2000s	0	1	0	0	0	18	109835	18	109835
Single-Family Detached	None	MO	2000s	0	0	0	0	1	0	0	115	716729
Single-Family Detached	Other Fuel	MO	2000s	0	0.201339	0	0.798661	0	0	0	13	76043
Single-Family Detached	Propane	MO	2000s	0	0.909901	0	0.0900988	0	3	19963.4	17	66805.6
Single-Family Detached	Wood	MO	2000s	0	0.201339	0	0.798661	0	0	0	13	76043
Single-Family Detached	Electricity	MO	2010s	0.39018	0.442124	0.0325133	0.135183	0	7	48500.8	27	108731
Single-Family Detached	Fuel Oil	MO	2010s	0	0.57574	0	0.42426	0	0	0	19	55367.9
Single-Family Detached	Natural Gas	MO	2010s	0	1	0	0	0	10	67144.9	10	67144.9
Single-Family Detached	None	MO	2010s	0	0	0	0	1	0	0	115	716729
Single-Family Detached	Other Fuel	MO	2010s	0	0.201339	0	0.798661	0	0	0	13	76043
Single-Family Detached	Propane	MO	2010s	0	0.568991	0	0.431009	0	1	7842.81	16	52647
Single-Family Detached	Wood	MO	2010s	0	0.201339	0	0.798661	0	1	6912.89	13	76043
Single-Family Detached	Electricity	MO	<1940	0.23903	0.269147	0.128328	0.363495	0	3	22792.1	21	65837
Single-Family Detached	Fuel Oil	MO	<1940	0	0.841802	0	0.158198	0	0	0	53	188589
Single-Family Detached	Natural Gas	MO	<1940	0	0.924314	0	0.0756861	0	26	182276	26	182276
Single-Family Detached	None	MO	<1940	0	0	0	0	1	1	11062.3	77	520210
Single-Family Detached	Other Fuel	MO	<1940	0	0.144735	0	0.855265	0	0	0	22	135204
Single-Family Detached	Propane	MO	<1940	0	0.836574	0	0.163426	0	5	34239.8	47	173404
Single-Family Detached	Wood	MO	<1940	0	0.144735	0	0.855265	0	2	13941.3	22	135204
Mobile Home	Electricity	MS	1940s	0.495572	0.23818	0	0.266248	0	0	0	47	60783.1
Mobile Home	Fuel Oil	MS	1940s	0	0.577636	0	0.422364	0	0	0	12	15108.8
Mobile Home	Natural Gas	MS	1940s	0	0.897554	0	0.102446	0	0	0	72	94829.3
Mobile Home	None	MS	1940s	0	0	0	0	1	0	0	11	32551.1
Mobile Home	Other Fuel	MS	1940s	0	0.0620835	0	0.937917	0	0	0	19	28838
Mobile Home	Propane	MS	1940s	0	0.602554	0	0.397446	0	0	0	10	13050.9
Mobile Home	Wood	MS	1940s	0	0.0620835	0	0.937917	0	0	0	19	28838
Mobile Home	Electricity	MS	1950s	0.577487	0.323109	0	0.0994036	0	0	0	36	273907
Mobile Home	Fuel Oil	MS	1950s	0	0.651611	0	0.348389	0	0	0	32	226887
Mobile Home	Natural Gas	MS	1950s	0	0.94323	0	0.0567696	0	0	0	39	247872
Mobile Home	None	MS	1950s	0	0	0	0	1	0	0	15	153709
Mobile Home	Other Fuel	MS	1950s	0	0.107326	0	0.892674	0	0	0	25	155305
Mobile Home	Propane	MS	1950s	0	0.651611	0	0.348389	0	0	0	32	226887
Mobile Home	Wood	MS	1950s	0	0.107326	0	0.892674	0	0	0	25	155305
Mobile Home	Electricity	MS	1960s	0.6712	0.151356	0	0.177444	0	0	0	50	265188
Mobile Home	Fuel Oil	MS	1960s	0	0.727541	0	0.272459	0	1	6672.63	38	262630
Mobile Home	Natural Gas	MS	1960s	0	0.894895	0	0.105105	0	0	0	63	349855
Mobile Home	None	MS	1960s	0	0	0	0	1	0	0	16	172669
Mobile Home	Other Fuel	MS	1960s	0	0.203894	0	0.796106	0	0	0	22	139284
Mobile Home	Propane	MS	1960s	0	0.727541	0	0.272459	0	1	6672.63	38	262630
Mobile Home	Wood	MS	1960s	0	0.203894	0	0.796106	0	0	0	22	139284
Mobile Home	Electricity	MS	1970s	0.500619	0.448652	0	0.0507297	0	0	0	15	85246.2
Mobile Home	Fuel Oil	MS	1970s	0	0.673877	0	0.326123	0	0	0	36	244368
Mobile Home	Natural Gas	MS	1970s	0	0.942977	0	0.0570233	0	0	0	65	352902
Mobile Home	None	MS	1970s	0	0	0	0	1	0	0	26	249878
Mobile Home	Other Fuel	MS	1970s	0	0.174372	0	0.825628	0	0	0	13	78782
Mobile Home	Propane	MS	1970s	0	0.673877	0	0.326123	0	0	0	36	244368
Mobile Home	Wood	MS	1970s	0	0.174372	0	0.825628	0	0	0	13	78782
Mobile Home	Electricity	MS	1980s	0.508873	0.241174	0	0.249953	0	2	13594.6	12	70547.8
Mobile Home	Fuel Oil	MS	1980s	0	0.640601	0	0.359399	0	0	0	38	237131
Mobile Home	Natural Gas	MS	1980s	0	0.874749	0	0.125251	0	1	6539.32	51	283373
Mobile Home	None	MS	1980s	0	0	0	0	1	0	0	26	280171
Mobile Home	Other Fuel	MS	1980s	0	0.158722	0	0.841278	0	0	0	22	138264
Mobile Home	Propane	MS	1980s	0	0.640601	0	0.359399	0	1	6475.64	38	237131
Mobile Home	Wood	MS	1980s	0	0.158722	0	0.841278	0	0	0	22	138264
Mobile Home	Electricity	MS	1990s	0.0984394	0.528042	0	0.373518	0	10	66468	10	66468
Mobile Home	Fuel Oil	MS	1990s	0	0.702482	0	0.297518	0	0	0	16	88977.1
Mobile Home	Natural Gas	MS	1990s	0	1	0	0	0	1	5974.23	75	368504
Mobile Home	None	MS	1990s	0	0	0	0	1	0	0	27	296911
Mobile Home	Other Fuel	MS	1990s	0	0	0	1	0	0	0	10	69923.5
Mobile Home	Propane	MS	1990s	0	0.702482	0	0.297518	0	2	12213.6	16	88977.1
Mobile Home	Wood	MS	1990s	0	0	0	1	0	0	0	10	69923.5
Mobile Home	Electricity	MS	2000s	0.528564	0.393501	0.0246123	0.0533233	0	5	23008.4	29	129849
Mobile Home	Fuel Oil	MS	2000s	0	0.810833	0	0.189167	0	0	0	10	47343.9
Mobile Home	Natural Gas	MS	2000s	0	0.970575	0	0.029425	0	1	3839.44	72	251510
Mobile Home	None	MS	2000s	0	0	0	0	1	0	0	34	324299
Mobile Home	Other Fuel	MS	2000s	0	0	0	1	0	0	0	12	62893.2
Mobile Home	Propane	MS	2000s	0	0.810833	0	0.189167	0	0	0	10	47343.9
Mobile Home	Wood	MS	2000s	0	0	0	1	0	0	0	12	62893.2
Mobile Home	Electricity	MS	2010s	0.515561	0.380368	0	0.104071	0	2	11955.2	61	330274
Mobile Home	Fuel Oil	MS	2010s	0	0.819977	0	0.180023	0	0	0	17	113158
Mobile Home	Natural Gas	MS	2010s	0	0.938027	0	0.0619732	0	1	5833.16	34	149263
Mobile Home	None	MS	2010s	0	0	0	0	1	0	0	23	204947
Mobile Home	Other Fuel	MS	2010s	0	0.0802808	0	0.919719	0	0	0	19	102682
Mobile Home	Propane	MS	2010s	0	0.819977	0	0.180023	0	0	0	17	113158
Mobile Home	Wood	MS	2010s	0	0.0802808	0	0.919719	0	0	0	19	102682
Mobile Home	Electricity	MS	<1940	0.495572	0.23818	0	0.266248	0	0	0	47	157078
Mobile Home	Fuel Oil	MS	<1940	0	0.577636	0	0.422364	0	0	0	12	39044.5
Mobile Home	Natural Gas	MS	<1940	0	0.897554	0	0.102446	0	0	0	72	245061
Mobile Home	None	MS	<1940	0	0	0	0	1	0	0	11	84119.4
Mobile Home	Other Fuel	MS	<1940	0	0.0620835	0	0.937917	0	0	0	19	74524
Mobile Home	Propane	MS	<1940	0	0.602554	0	0.397446	0	0	0	10	33726.4
Mobile Home	Wood	MS	<1940	0	0.0620835	0	0.937917	0	0	0	19	74524
Multi-Family with 2 - 4 Units	Electricity	MS	1940s	0.394301	0.311704	0.0238653	0.27013	0	0	0	49	85606
Multi-Family with 2 - 4 Units	Fuel Oil	MS	1940s	0	0.290043	0	0.709957	0	0	0	75	564178
Multi-Family with 2 - 4 Units	Natural Gas	MS	1940s	0	0.46674	0	0.53326	0	0	0	33	36530.8
Multi-Family with 2 - 4 Units	None	MS	1940s	0	0	0	0	1	0	0	102	1.39304e+06
Multi-Family with 2 - 4 Units	Other Fuel	MS	1940s	0	0.290043	0	0.709957	0	0	0	75	564178
Multi-Family with 2 - 4 Units	Propane	MS	1940s	0	0.290043	0	0.709957	0	0	0	75	564178
Multi-Family with 2 - 4 Units	Wood	MS	1940s	0	0.290043	0	0.709957	0	0	0	75	564178
Multi-Family with 2 - 4 Units	Electricity	MS	1950s	0.305911	0.341611	0	0.352478	0	0	0	23	176438
Multi-Family with 2 - 4 Units	Fuel Oil	MS	1950s	0	0.290043	0	0.709957	0	0	0	75	564178
Multi-Family with 2 - 4 Units	Natural Gas	MS	1950s	0	0.682332	0	0.317668	0	0	0	23	134137
Multi-Family with 2 - 4 Units	None	MS	1950s	0	0	0	0	1	0	0	102	1.39304e+06
Multi-Family with 2 - 4 Units	Other Fuel	MS	1950s	0	0.290043	0	0.709957	0	0	0	75	564178
Multi-Family with 2 - 4 Units	Propane	MS	1950s	0	0.290043	0	0.709957	0	0	0	75	564178
Multi-Family with 2 - 4 Units	Wood	MS	1950s	0	0.290043	0	0.709957	0	0	0	75	564178
Multi-Family with 2 - 4 Units	Electricity	MS	1960s	0.362652	0.345675	0.0208786	0.270795	0	0	0	52	473799
Multi-Family with 2 - 4 Units	Fuel Oil	MS	1960s	0	0.294574	0	0.705426	0	0	0	38	278982
Multi-Family with 2 - 4 Units	Natural Gas	MS	1960s	0	0.925393	0	0.0746072	0	0	0	39	265785
Multi-Family with 2 - 4 Units	None	MS	1960s	0	0	0	0	1	0	0	26	412662
Multi-Family with 2 - 4 Units	Other Fuel	MS	1960s	0	0.294574	0	0.705426	0	0	0	38	278982
Multi-Family with 2 - 4 Units	Propane	MS	1960s	0	0.294574	0	0.705426	0	0	0	38	278982
Multi-Family with 2 - 4 Units	Wood	MS	1960s	0	0.294574	0	0.705426	0	0	0	38	278982
Multi-Family with 2 - 4 Units	Electricity	MS	1970s	0.749815	0.177463	0	0.0727214	0	1	10167.1	11	75478
Multi-Family with 2 - 4 Units	Fuel Oil	MS	1970s	0	0.294574	0	0.705426	0	0	0	38	278982
Multi-Family with 2 - 4 Units	Natural Gas	MS	1970s	0	0.837667	0	0.162333	0	0	0	30	252455
Multi-Family with 2 - 4 Units	None	MS	1970s	0	0	0	0	1	0	0	21	332725
Multi-Family with 2 - 4 Units	Other Fuel	MS	1970s	0	0.294574	0	0.705426	0	0	0	38	278982
Multi-Family with 2 - 4 Units	Propane	MS	1970s	0	0.294574	0	0.705426	0	0	0	38	278982
Multi-Family with 2 - 4 Units	Wood	MS	1970s	0	0.294574	0	0.705426	0	0	0	38	278982
Multi-Family with 2 - 4 Units	Electricity	MS	1980s	0.53417	0.180562	0	0.285268	0	1	6115.32	22	202170
Multi-Family with 2 - 4 Units	Fuel Oil	MS	1980s	0	0.411695	0	0.588305	0	0	0	24	144934
Multi-Family with 2 - 4 Units	Natural Gas	MS	1980s	0	0.868198	0	0.131802	0	0	0	28	260548
Multi-Family with 2 - 4 Units	None	MS	1980s	0	0	0	0	1	0	0	22	308429
Multi-Family with 2 - 4 Units	Other Fuel	MS	1980s	0	0.411695	0	0.588305	0	0	0	24	144934
Multi-Family with 2 - 4 Units	Propane	MS	1980s	0	0.411695	0	0.588305	0	0	0	24	144934
Multi-Family with 2 - 4 Units	Wood	MS	1980s	0	0.411695	0	0.588305	0	0	0	24	144934
Multi-Family with 2 - 4 Units	Electricity	MS	1990s	0.4298	0.306449	0.0327195	0.231032	0	0	0	22	176225
Multi-Family with 2 - 4 Units	Fuel Oil	MS	1990s	0	0.411695	0	0.588305	0	0	0	24	144934
Multi-Family with 2 - 4 Units	Natural Gas	MS	1990s	0	0.777886	0	0.222114	0	0	0	23	203635
Multi-Family with 2 - 4 Units	None	MS	1990s	0	0	0	0	1	0	0	12	190511
Multi-Family with 2 - 4 Units	Other Fuel	MS	1990s	0	0.411695	0	0.588305	0	0	0	24	144934
Multi-Family with 2 - 4 Units	Propane	MS	1990s	0	0.411695	0	0.588305	0	0	0	24	144934
Multi-Family with 2 - 4 Units	Wood	MS	1990s	0	0.411695	0	0.588305	0	0	0	24	144934
Multi-Family with 2 - 4 Units	Electricity	MS	2000s	0.829372	0.170628	0	0	0	1	6932.33	10	60158.1
Multi-Family with 2 - 4 Units	Fuel Oil	MS	2000s	0	0.468141	0	0.531859	0	0	0	21	103803
Multi-Family with 2 - 4 Units	Natural Gas	MS	2000s	0	0.951398	0	0.0486022	0	0	0	29	192653
Multi-Family with 2 - 4 Units	None	MS	2000s	0	0	0	0	1	0	0	24	304424
Multi-Family with 2 - 4 Units	Other Fuel	MS	2000s	0	0.468141	0	0.531859	0	0	0	21	103803
Multi-Family with 2 - 4 Units	Propane	MS	2000s	0	0.468141	0	0.531859	0	0	0	21	103803
Multi-Family with 2 - 4 Units	Wood	MS	2000s	0	0.468141	0	0.531859	0	0	0	21	103803
Multi-Family with 2 - 4 Units	Electricity	MS	2010s	0.27492	0.478685	0.101173	0.145222	0	0	0	26	183475
Multi-Family with 2 - 4 Units	Fuel Oil	MS	2010s	0	0.468141	0	0.531859	0	0	0	21	103803
Multi-Family with 2 - 4 Units	Natural Gas	MS	2010s	0	0.885487	0	0.114513	0	0	0	26	235026
Multi-Family with 2 - 4 Units	None	MS	2010s	0	0	0	0	1	0	0	12	111791
Multi-Family with 2 - 4 Units	Other Fuel	MS	2010s	0	0.468141	0	0.531859	0	0	0	21	103803
Multi-Family with 2 - 4 Units	Propane	MS	2010s	0	0.468141	0	0.531859	0	0	0	21	103803
Multi-Family with 2 - 4 Units	Wood	MS	2010s	0	0.468141	0	0.531859	0	0	0	21	103803
Multi-Family with 2 - 4 Units	Electricity	MS	<1940	0.394301	0.311704	0.0238653	0.27013	0	0	0	49	221225
Multi-Family with 2 - 4 Units	Fuel Oil	MS	<1940	0	0.290043	0	0.709957	0	0	0	75	564178
Multi-Family with 2 - 4 Units	Natural Gas	MS	<1940	0	0.46674	0	0.53326	0	0	0	33	94403.8
Multi-Family with 2 - 4 Units	None	MS	<1940	0	0	0	0	1	0	0	102	1.39304e+06
Multi-Family with 2 - 4 Units	Other Fuel	MS	<1940	0	0.290043	0	0.709957	0	0	0	75	564178
Multi-Family with 2 - 4 Units	Propane	MS	<1940	0	0.290043	0	0.709957	0	0	0	75	564178
Multi-Family with 2 - 4 Units	Wood	MS	<1940	0	0.290043	0	0.709957	0	0	0	75	564178
Multi-Family with 5+ Units	Electricity	MS	1940s	0.394301	0.311704	0.0238653	0.27013	0	0	0	49	85606
Multi-Family with 5+ Units	Fuel Oil	MS	1940s	0	0.290043	0	0.709957	0	0	0	75	564178
Multi-Family with 5+ Units	Natural Gas	MS	1940s	0	0.46674	0	0.53326	0	0	0	33	36530.8
Multi-Family with 5+ Units	None	MS	1940s	0	0	0	0	1	0	0	102	1.39304e+06
Multi-Family with 5+ Units	Other Fuel	MS	1940s	0	0.290043	0	0.709957	0	0	0	75	564178
Multi-Family with 5+ Units	Propane	MS	1940s	0	0.290043	0	0.709957	0	0	0	75	564178
Multi-Family with 5+ Units	Wood	MS	1940s	0	0.290043	0	0.709957	0	0	0	75	564178
Multi-Family with 5+ Units	Electricity	MS	1950s	0.305911	0.341611	0	0.352478	0	0	0	23	176438
Multi-Family with 5+ Units	Fuel Oil	MS	1950s	0	0.290043	0	0.709957	0	0	0	75	564178
Multi-Family with 5+ Units	Natural Gas	MS	1950s	0	0.682332	0	0.317668	0	0	0	23	134137
Multi-Family with 5+ Units	None	MS	1950s	0	0	0	0	1	0	0	102	1.39304e+06
Multi-Family with 5+ Units	Other Fuel	MS	1950s	0	0.290043	0	0.709957	0	0	0	75	564178
Multi-Family with 5+ Units	Propane	MS	1950s	0	0.290043	0	0.709957	0	0	0	75	564178
Multi-Family with 5+ Units	Wood	MS	1950s	0	0.290043	0	0.709957	0	0	0	75	564178
Multi-Family with 5+ Units	Electricity	MS	1960s	0.362652	0.345675	0.0208786	0.270795	0	1	12216.2	52	473799
Multi-Family with 5+ Units	Fuel Oil	MS	1960s	0	0.294574	0	0.705426	0	0	0	38	278982
Multi-Family with 5+ Units	Natural Gas	MS	1960s	0	0.925393	0	0.0746072	0	0	0	39	265785
Multi-Family with 5+ Units	None	MS	1960s	0	0	0	0	1	0	0	26	412662
Multi-Family with 5+ Units	Other Fuel	MS	1960s	0	0.294574	0	0.705426	0	0	0	38	278982
Multi-Family with 5+ Units	Propane	MS	1960s	0	0.294574	0	0.705426	0	0	0	38	278982
Multi-Family with 5+ Units	Wood	MS	1960s	0	0.294574	0	0.705426	0	0	0	38	278982
Multi-Family with 5+ Units	Electricity	MS	1970s	0.485517	0.514483	0	0	0	2	23456.5	13	112776
Multi-Family with 5+ Units	Fuel Oil	MS	1970s	0	0.294574	0	0.705426	0	0	0	38	278982
Multi-Family with 5+ Units	Natural Gas	MS	1970s	0	0.837667	0	0.162333	0	0	0	30	252455
Multi-Family with 5+ Units	None	MS	1970s	0	0	0	0	1	0	0	21	332725
Multi-Family with 5+ Units	Other Fuel	MS	1970s	0	0.294574	0	0.705426	0	0	0	38	278982
Multi-Family with 5+ Units	Propane	MS	1970s	0	0.294574	0	0.705426	0	0	0	38	278982
Multi-Family with 5+ Units	Wood	MS	1970s	0	0.294574	0	0.705426	0	0	0	38	278982
Multi-Family with 5+ Units	Electricity	MS	1980s	0.636941	0	0	0.363059	0	3	40814.9	15	158852
Multi-Family with 5+ Units	Fuel Oil	MS	1980s	0	0.411695	0	0.588305	0	0	0	24	144934
Multi-Family with 5+ Units	Natural Gas	MS	1980s	0	0.868198	0	0.131802	0	0	0	28	260548
Multi-Family with 5+ Units	None	MS	1980s	0	0	0	0	1	0	0	22	308429
Multi-Family with 5+ Units	Other Fuel	MS	1980s	0	0.411695	0	0.588305	0	0	0	24	144934
Multi-Family with 5+ Units	Propane	MS	1980s	0	0.411695	0	0.588305	0	0	0	24	144934
Multi-Family with 5+ Units	Wood	MS	1980s	0	0.411695	0	0.588305	0	0	0	24	144934
Multi-Family with 5+ Units	Electricity	MS	1990s	0.369487	0.459481	0.0539045	0.117127	0	2	24058	13	106967
Multi-Family with 5+ Units	Fuel Oil	MS	1990s	0	0.411695	0	0.588305	0	0	0	24	144934
Multi-Family with 5+ Units	Natural Gas	MS	1990s	0	0.777886	0	0.222114	0	1	7474.34	23	203635
Multi-Family with 5+ Units	None	MS	1990s	0	0	0	0	1	0	0	12	190511
Multi-Family with 5+ Units	Other Fuel	MS	1990s	0	0.411695	0	0.588305	0	0	0	24	144934
Multi-Family with 5+ Units	Propane	MS	1990s	0	0.411695	0	0.588305	0	0	0	24	144934
Multi-Family with 5+ Units	Wood	MS	1990s	0	0.411695	0	0.588305	0	0	0	24	144934
Multi-Family with 5+ Units	Electricity	MS	2000s	0.54033	0.39998	0	0.0596902	0	4	38059.5	15	98466
Multi-Family with 5+ Units	Fuel Oil	MS	2000s	0	0.468141	0	0.531859	0	0	0	21	103803
Multi-Family with 5+ Units	Natural Gas	MS	2000s	0	0.951398	0	0.0486022	0	0	0	29	192653
Multi-Family with 5+ Units	None	MS	2000s	0	0	0	0	1	0	0	24	304424
Multi-Family with 5+ Units	Other Fuel	MS	2000s	0	0.468141	0	0.531859	0	0	0	21	103803
Multi-Family with 5+ Units	Propane	MS	2000s	0	0.468141	0	0.531859	0	0	0	21	103803
Multi-Family with 5+ Units	Wood	MS	2000s	0	0.468141	0	0.531859	0	0	0	21	103803
Multi-Family with 5+ Units	Electricity	MS	2010s	0.209421	0.517303	0.134159	0.139117	0	1	12080.3	19	138364
Multi-Family with 5+ Units	Fuel Oil	MS	2010s	0	0.468141	0	0.531859	0	0	0	21	103803
Multi-Family with 5+ Units	Natural Gas	MS	2010s	0	0.885487	0	0.114513	0	0	0	26	235026
Multi-Family with 5+ Units	None	MS	2010s	0	0	0	0	1	0	0	12	111791
Multi-Family with 5+ Units	Other Fuel	MS	2010s	0	0.468141	0	0.531859	0	0	0	21	103803
Multi-Family with 5+ Units	Propane	MS	2010s	0	0.468141	0	0.531859	0	0	0	21	103803
Multi-Family with 5+ Units	Wood	MS	2010s	0	0.468141	0	0.531859	0	0	0	21	103803
Multi-Family with 5+ Units	Electricity	MS	<1940	0.394301	0.311704	0.0238653	0.27013	0	0	0	49	221225
Multi-Family with 5+ Units	Fuel Oil	MS	<1940	0	0.290043	0	0.709957	0	0	0	75	564178
Multi-Family with 5+ Units	Natural Gas	MS	<1940	0	0.46674	0	0.53326	0	0	0	33	94403.8
Multi-Family with 5+ Units	None	MS	<1940	0	0	0	0	1	0	0	102	1.39304e+06
Multi-Family with 5+ Units	Other Fuel	MS	<1940	0	0.290043	0	0.709957	0	0	0	75	564178
Multi-Family with 5+ Units	Propane	MS	<1940	0	0.290043	0	0.709957	0	0	0	75	564178
Multi-Family with 5+ Units	Wood	MS	<1940	0	0.290043	0	0.709957	0	0	0	75	564178
Single-Family Attached	Electricity	MS	1940s	0.496476	0.248301	0	0.255223	0	0	0	45	58305.5
Single-Family Attached	Fuel Oil	MS	1940s	0	0.577636	0	0.422364	0	0	0	12	15108.8
Single-Family Attached	Natural Gas	MS	1940s	0	0.897554	0	0.102446	0	0	0	72	94829.3
Single-Family Attached	None	MS	1940s	0	0	0	0	1	0	0	11	32551.1
Single-Family Attached	Other Fuel	MS	1940s	0	0.0620835	0	0.937917	0	0	0	19	28838
Single-Family Attached	Propane	MS	1940s	0	0.602554	0	0.397446	0	0	0	10	13050.9
Single-Family Attached	Wood	MS	1940s	0	0.0620835	0	0.937917	0	0	0	19	28838
Single-Family Attached	Electricity	MS	1950s	0.602473	0.337089	0	0.0604384	0	0	0	35	262547
Single-Family Attached	Fuel Oil	MS	1950s	0	0.651611	0	0.348389	0	0	0	32	226887
Single-Family Attached	Natural Gas	MS	1950s	0	0.94323	0	0.0567696	0	0	0	39	247872
Single-Family Attached	None	MS	1950s	0	0	0	0	1	0	0	15	153709
Single-Family Attached	Other Fuel	MS	1950s	0	0.107326	0	0.892674	0	0	0	25	155305
Single-Family Attached	Propane	MS	1950s	0	0.651611	0	0.348389	0	0	0	32	226887
Single-Family Attached	Wood	MS	1950s	0	0.107326	0	0.892674	0	0	0	25	155305
Single-Family Attached	Electricity	MS	1960s	0.660586	0.156242	0	0.183172	0	0	0	48	256895
Single-Family Attached	Fuel Oil	MS	1960s	0	0.727541	0	0.272459	0	0	0	38	262630
Single-Family Attached	Natural Gas	MS	1960s	0	0.894895	0	0.105105	0	0	0	63	349855
Single-Family Attached	None	MS	1960s	0	0	0	0	1	0	0	16	172669
Single-Family Attached	Other Fuel	MS	1960s	0	0.203894	0	0.796106	0	0	0	22	139284
Single-Family Attached	Propane	MS	1960s	0	0.727541	0	0.272459	0	0	0	38	262630
Single-Family Attached	Wood	MS	1960s	0	0.203894	0	0.796106	0	0	0	22	139284
Single-Family Attached	Electricity	MS	1970s	0.613567	0.255862	0.0146722	0.115899	0	0	0	79	430962
Single-Family Attached	Fuel Oil	MS	1970s	0	0.673877	0	0.326123	0	0	0	36	244368
Single-Family Attached	Natural Gas	MS	1970s	0	0.940485	0	0.0595148	0	0	0	62	338129
Single-Family Attached	None	MS	1970s	0	0	0	0	1	0	0	26	249878
Single-Family Attached	Other Fuel	MS	1970s	0	0.174372	0	0.825628	0	0	0	13	78782
Single-Family Attached	Propane	MS	1970s	0	0.673877	0	0.326123	0	0	0	36	244368
Single-Family Attached	Wood	MS	1970s	0	0.174372	0	0.825628	0	0	0	13	78782
Single-Family Attached	Electricity	MS	1980s	0.30313	0.434735	0	0.262135	0	1	2393.75	11	29124.1
Single-Family Attached	Fuel Oil	MS	1980s	0	0.640601	0	0.359399	0	0	0	38	237131
Single-Family Attached	Natural Gas	MS	1980s	0	0.868999	0	0.131001	0	1	2120.35	49	270935
Single-Family Attached	None	MS	1980s	0	0	0	0	1	0	0	26	280171
Single-Family Attached	Other Fuel	MS	1980s	0	0.158722	0	0.841278	0	0	0	22	138264
Single-Family Attached	Propane	MS	1980s	0	0.640601	0	0.359399	0	0	0	38	237131
Single-Family Attached	Wood	MS	1980s	0	0.158722	0	0.841278	0	0	0	22	138264
Single-Family Attached	Electricity	MS	1990s	0.616915	0.33562	0.0147235	0.0327413	0	1	2575.29	68	364289
Single-Family Attached	Fuel Oil	MS	1990s	0	0.702482	0	0.297518	0	0	0	16	88977.1
Single-Family Attached	Natural Gas	MS	1990s	0	1	0	0	0	2	5057.03	10	21731.2
Single-Family Attached	None	MS	1990s	0	0	0	0	1	0	0	27	296911
Single-Family Attached	Other Fuel	MS	1990s	0	0	0	1	0	0	0	10	69923.5
Single-Family Attached	Propane	MS	1990s	0	0.701828	0	0.298172	0	0	0	13	70854.5
Single-Family Attached	Wood	MS	1990s	0	0	0	1	0	0	0	10	69923.5
Single-Family Attached	Electricity	MS	2000s	0.630676	0.283126	0.00940926	0.0767886	0	0	0	105	455514
Single-Family Attached	Fuel Oil	MS	2000s	0	0.810833	0	0.189167	0	0	0	10	47343.9
Single-Family Attached	Natural Gas	MS	2000s	0	1	0	0	0	1	2072.47	11	18787.8
Single-Family Attached	None	MS	2000s	0	0	0	0	1	0	0	34	324299
